rc_code,if_code,mz_code
591ae289-d787-4fb0-92d0-9b646fcbb9fc,0,0
de6635cb-9672-4299-8112-6201c2814cac,0,0
e92fc21c-78de-428f-868a-1f3ab588165f,483893,4159 Fixed 3 year rate
b5a3e33a-6b10-438b-93c5-59492445b213,0,0
d7a5dfdf-5ca1-4b39-a948-59021f74af73,0,0
5a705896-7a8e-43fc-907f-3ce43720966b,483894,4160 Fixed 4 year rate
fb6d0b0b-283a-49d5-8a9b-244e312a8978,0,0
0bfdbc06-6a47-44d5-aced-35de0056f7c4,0,0
dfdfd0b5-4ac2-450c-b0bf-dd1c01991e68,483895,4160 Fixed 5 year rate
85ad0c4e-9aae-4e11-ab49-d93d21237684,0,0
d4bda1ec-566b-4f29-ad37-18ffa1559bec,0,0
dad60434-f4e5-4745-91ae-8ecb5c00f0df,483881,4156 Fixed 1 year rate
93b3c62f-4cb0-459e-9f24-2cca0b55ab9d,0,0
0e9bb83e-f0bb-46d8-a821-6cdb908dd71b,0,0
b9cdfe6d-05cf-4674-bb52-aa04936bbe58,483882,4156 Fixed 2 year rate
261b3f35-9e4f-4020-b1f7-ac108e982e95,0,0
299b3ad0-4f66-4951-a33d-5f2ef43efe18,0,0
19860ed1-1e70-4c80-9304-cd4db167d62a,483883,2055 Fixed 3 year rate
9a901b53-fd7d-4680-8943-32aecdf4a73e,0,0
c6f80b9e-d2b9-4ca5-9818-be05865cdcf5,0,0
77297c3a-a0e9-44db-994c-ec4514cd0cf5,483884,4156 Fixed 4 year rate
290e9549-daa4-4202-9e16-f8261d143eba,0,0
2dbcbcbc-de5f-4df4-b0ed-4edc80e6d74d,0,0
d6f4cd36-e0a0-46c0-a6f9-1e7d8df2ec23,483885,4156 Fixed 5 year rate
4151448b-0a73-48f2-8090-d00869ff168d,0,0
722243fb-a7ad-48c3-b792-6c92c3c5fd5e,0,0
d10d080d-3d36-4407-a700-b9e78343c7b0,0,4140
be3cf077-2ae9-4045-bb0e-0e6595ed29a1,0,4141
2996468d-3a07-4878-b8d1-ff416fcf1187,483450,4142
6da5a034-9574-42b6-bfa6-43408b43b7fa,0,4139
6b124120-c52b-4530-b52d-d1e9b686c68f,0,4846
708bc52d-fcee-40e2-a2fb-fa838bfdfc81,0,4137
31285017-6054-4ce2-ad03-84d87aed1e9d,0,4138
71026f1e-1cc9-4878-b8ce-a5743c5a599e,0,4847
832e629e-440b-45e3-802a-6603d4c1e2d5,483440,428
c91e105c-2009-4aba-83bb-ab75f4acbf59,0,4225
5f9ce891-a1e5-46cf-8c39-c2460b307272,0,4852
64b6e5f9-f2a0-4b9a-be54-0cc1c5f188a7,0,4147
ac96c3e3-0c19-446a-ae9d-987896d0c3a6,0,4149
0532e744-9bc2-4c44-b88a-9417376f19ab,0,4853
b79ff534-4b9d-4f2a-be32-3e3eb896c6db,0,4148
0e39f961-b51b-4343-b041-94c4a172f35d,483870,4146
73c93814-636f-44c2-ad71-1675bcb92fee,0,4850
cb8074b5-ff3f-4fd6-91ec-9d7147c070fb,0,4143
345fcc97-ac73-4002-9601-05102ee86276,0,4145
afa786c5-5b56-4a8d-94f6-6cf2b1735cc7,0,4851
b7327b47-9cdb-4ddf-b016-842cf0937761,483860,4144
1243c965-4c7a-41e8-bddc-e3d3b35a8e56,146690,0
c93ad553-94e9-4ab7-86ce-85735717ddc2,438410,0
af7b5b6a-8907-48e9-91e5-2f3c74999cc4,146700,0
54a1cec9-b9d9-4e86-9cc5-f687b63a2d37,438460,0
4fd8ea05-52d6-45be-8edb-52adbeff997a,146721,0
8276217d-6527-4863-96cc-96968ea979eb,146722,0
167cb458-6d1b-44ad-a9ca-df628bbb8b5e,146723,0
c93a70ac-c34e-4053-8cc3-87bf6363526f,146725,0
9cf23da6-7215-4da4-b80a-72b79c4a7702,438501,0
f5c253ec-ebec-4c25-929d-72d55759241c,438502,0
955e500c-4461-42a7-8454-063d7c14ff62,438503,0
dff10fbd-6df4-4de7-83cf-7bef6e4623b6,438505,0
4c35e95b-b8da-495f-bd50-b5cca7866196,0,0
dc500fe9-e651-4ffb-ad58-e08a552d3ac8,516640,0
2f44beac-d71c-4d65-8567-a90746f6e859,146730,0
54856c5b-532a-46f5-9128-48c38d745871,438550,0
15efe85f-ab0c-457b-a5ee-3b202f1084da,146710,0
56125644-1644-4b51-a6a2-c008c939bf21,438660,0
ef9b33a4-278b-4e92-9305-f9045ae17e48,0,0
7b573478-cc0e-4cec-8a5d-afa7d8bb8148,0,0
9348f3a2-275c-480f-b334-1b141b280337,0,0
abadd13f-103b-4457-86a8-7ee45c376213,0,0
8d3d7dab-e32a-422c-abc7-56ad0a5762c1,512411,4933 Fixed 1 year rate
1f675427-575f-4e02-ae72-d4a2fdca272f,512412,4933 Fixed 2 year rate
65b13422-9a23-45e6-9588-25012ec39fc7,512413,4933 Fixed 3 year rate
d3b262d5-5bd8-421a-9242-11622702c3e6,512414,4933 Fixed 4 year rate
2e4b3996-894e-4098-a5bf-d56faf172e44,512415,4933 Fixed 5 year rate
79732b90-be78-401c-87f5-2f9d33663d46,19301,1612 Fixed 1 year rate
a97dca57-4ef8-45b3-bb20-c55328f55bf7,19302,1612 Fixed 2 year rate
dae1d393-e9da-43a6-92bf-21c5b495c776,19303,1612 Fixed 3 year rate
986bb283-5edb-4ff1-8b2f-b581ae9ed707,19304,1612 Fixed 4 year rate
7d357e1d-5f78-40f2-88b6-d35c9edd7287,19305,1612 Fixed 5 year rate
1c046cc3-0a45-4be3-bd94-5410915c2a75,512401,0
71eee6ee-f5e0-4f0c-974d-bd77fc4d325b,512402,0
be741158-472b-48c1-a4d1-74904aba1980,512403,0
61aff0f1-81f4-4532-b407-716d2dd63425,512404,0
e63b8df1-62e0-47f6-b8b8-50524e52b837,512405,0
e4756239-92c2-4db6-8ed2-1a3ee7d8b251,404751,0
6c0bd36f-c411-4ff7-8669-b1c5a017f513,404752,0
3ea932bd-409f-468b-9e7f-696d6f727f48,404753,0
f281618c-dfc7-49a8-9fd0-4531431cf226,404754,0
489578f7-c793-4272-b8d6-4886f27f860d,404755,0
f6e5ad22-f17b-46ef-acb0-7c811eaaddd9,22120,265
cc1ee0dc-cf41-4170-bcea-6923138ce9ad,404760,0
05daf4d6-ac99-479e-80da-6bc7d5f8bb5a,215260,264
b859160d-a180-4776-b168-9aaa517d2981,404780,0
8aa8e1ef-3627-4af5-bb85-5c8b72745649,512430,0
11bceefa-3b41-4099-a23e-14f4712c1b50,357700,266
74c2eaa9-36aa-41e5-a405-44299df181f4,512420,0
6fa3abb8-2268-44d1-a9f0-b829bd18747b,404840,0
e2b7c3b1-e0a7-45f6-b190-aacb6a2eef05,512451,4934 Fixed 1 year rate
4f5c2369-2608-4b84-b119-b87b27322bff,512452,4934 Fixed 2 year rate
8f5ce821-f000-4cf2-97d1-d4596d7a985f,512453,4934 Fixed 3 year rate
e7c2ad0e-f381-4b25-b8f7-756c4272ef5d,512454,4934 Fixed 4 year rate
5b81db45-dadd-4963-8fb2-06a77e46bc73,512455,4934 Fixed 5 year rate
6eab47cb-0fc1-439f-b8e4-a6f74c242db2,215761,3066 Fixed 1 year rate
49ab7ff7-d638-4ae5-b981-a73b3c35cb29,215762,3066 Fixed 2 year rate
b41443a4-598d-4d0d-a268-6027907acf1d,215763,3066 Fixed 3 year rate
1722ebdc-3002-4210-91fb-2689034a1886,215764,3066 Fixed 4 year rate
3fa5d6b0-f1ad-44a7-962d-f31f517e3bd4,215765,3066 Fixed 5 year rate
5a52d149-95a0-47c3-9fc4-bc2bc015e061,512441,0
7b77321c-7575-46a2-9432-f1ecdaa5861f,512442,0
761fe73b-b5e8-44b6-8d3c-7473f73d333a,512443,0
dcc86e5c-0623-469d-959e-0a89cefff285,512444,0
4963f480-d480-4dd0-9987-7d0cf2633a87,512445,0
2da9eba2-d430-4876-a990-a4936b62b075,405011,0
4155e3f9-f45e-433f-8803-d64d46558589,405012,0
7a989849-a679-4d1e-891e-1b394973e10d,405013,0
5feaf86b-da03-48f0-ae02-cfe307d7bbaf,405014,0
aac33223-680d-45c9-b925-3798de8ad520,405015,0
2ea41c27-4c48-4d3d-9a6b-55b0771a0384,24380,3064
138af72c-8d7b-4259-854d-a84cf1d6a38a,405280,0
7707bbc6-5928-430c-bdbc-76b542ef83d9,217850,3063
05ffd838-79cf-43fc-a294-a8dc89a6fe88,404870,0
e7fae5ee-c75a-4704-999c-05b32d46761e,0,4927
318feedf-1c49-4e70-8cdb-f94b7dcffd3d,0,3065
df7e7cf9-6093-42e7-b89e-b8164faf8290,0,4926
c2c64395-c83c-46c2-9c3b-5561449b15d2,404930,0
a0971daa-e9f3-47f3-826c-adf34f8dda4f,0,0
a0442526-ad25-4cff-97e7-1a91217c5f5e,0,0
8044fb47-3f2f-49a3-90da-f956de845b29,0,0
20cfc6e1-aa8c-415a-9564-8a5b1ac21edb,16780,260
42312cb0-cc4a-4a3f-ae7d-5e15334c5678,512540,0
379f7ed5-0434-4d37-9ee9-e0b2620dd860,404950,0
5f9a79ae-be6c-41b0-b191-9234a9330d2b,0,4569
1755c928-db62-4684-99ad-163ff664ac3e,0,795
0d6e48f8-443a-4eea-8d58-ce5daa5190fe,0,0
bd35610d-3ec0-4001-a764-5bf05210fe7f,0,4475
f6f3030d-2269-43b1-86d1-1825b778ff82,0,4570 Fixed 1 year rate
01dde72a-98f5-4492-9585-f72530121adc,0,4570 Fixed 2 year rate
80c86f4e-ffff-4fec-b996-928775b44894,0,4570 Fixed 3 year rate
a6807fa3-3a53-48bd-8852-c74556aa38f2,0,4570 Fixed 4 year rate
b5e2a9b2-6c66-41e8-a9e9-a90bbc876aef,0,4570 Fixed 5 year rate
a05aa6c4-4a5e-446a-b996-c1ea02e140a2,0,796 Fixed 1 year rate
6abe31fc-4d24-4a11-b68c-327f899d5e5c,0,796 Fixed 2 year rate
f749cad4-d424-4801-a608-3d1914012519,0,796 Fixed 3 year rate
6f29e226-e754-45a7-9619-246029b62e63,0,796 Fixed 4 year rate
6f98e817-ae28-4f7d-80df-6a13f3bd5b46,0,796 Fixed 5 year rate
f10aff6d-4c25-41b0-8427-4dbbce37829a,0,0
ea5cdae3-d264-4a42-8d95-61f74c58b98f,0,0
43dda461-8f4d-4f1a-ae05-8e1d0aff0d37,0,0
8229e00c-4887-4f3a-afc2-0e7b381a8f19,0,0
68e02901-3743-434e-8e2e-b561509c27d3,0,0
d5c7ffae-02b8-47b9-9345-e7df608919a2,0,4571 Fixed 1 year rate
7b4927ac-2b2a-42e5-b246-50dbe08385d3,0,4571 Fixed 2 year rate
76bcd22b-e22e-45d9-a113-5679a87aad4a,0,4571 Fixed 3 year rate
c849638c-bb45-42ae-9219-b483b5314798,0,4571 Fixed 4 year rate
6af6cd14-3f58-443c-855e-7587845ca8db,0,4571 Fixed 5 year rate
c408fb3f-51b6-4fb6-aa65-88e008677099,0,3358 Fixed 1 year rate
a0558cca-c00b-45bb-94bc-41b4c11f6e09,0,3358 Fixed 2 year rate
ef8cf789-9978-4afa-b3a4-0aa610403a88,0,3358 Fixed 3 year rate
31527467-4436-49c9-b2b3-5a9bba1aad56,0,3358 Fixed 4 year rate
d3d12567-f5ac-4f2b-928a-6685fd1a48ad,0,3358 Fixed 5 year rate
4ed3455c-8bbc-4423-8b83-26197f6ec0c5,0,0
ae450c8c-ded9-48d3-a09c-e65370522125,0,0
cee177cd-7c66-4ff4-90a6-ffa47ebcec43,0,0
39e5f13d-0448-4eae-9f15-283e7bec2fdc,0,0
31028624-a938-45fa-88ba-b9ac98b7e74a,0,0
aa970be5-0301-4178-a94b-4b682ec5cc12,0,3952
679be465-6c0a-4a62-8ebe-a9daf02afab2,0,0
66c14714-9596-4a28-98d9-fa31a9712cd2,0,4566
33f7f32c-51e2-497d-a8be-a73aa70b3f35,0,794
96420d1e-c88b-4a03-9c91-cb7e5be7cea4,0,0
6c4eaffa-eef2-4f41-a606-04684b8972f0,0,4568
6e57b4b4-b94a-447c-a5d0-e4e865fc4b4e,0,3352
ec99edbe-c824-4226-a4c0-71cc0e5077df,0,0
38e4dd20-7334-40b1-a05a-deb76dd469f8,0,0
05dcd1e1-2ca6-4ce2-bf34-ac5f4ed1b9cc,0,0
9a1f6b18-0147-4f25-b1ce-f23a0df94c79,0,0
73fce477-6eb0-45d9-9607-1c9d76a5dfc7,0,0
23a7eb57-a03c-43d7-adea-5884191d695f,0,4580
4f329957-1a7c-4b9f-84c2-6dab22e56ec8,0,1577
31972cb4-8092-47f9-bc88-69a039b00930,0,0
d4261d46-e5b6-4113-ae0f-a13fcfefab29,0,4577 Fixed 1 year rate
d9af9ed2-2355-4614-950a-50dfb95dc6a8,0,4577 Fixed 2 year rate
fc086cee-149d-44c7-8a78-31505e5c7920,0,4577 Fixed 3 year rate
2e1dbe34-c3df-4fb2-9618-59d733c6904d,0,4577 Fixed 4 year rate
4c1eb115-3725-4ebe-868b-3b472a30a118,0,4577 Fixed 5 year rate
7078c8c4-d3c7-4dd8-92b8-76894248ac91,0,3360 Fixed 1 year rate
0ffc4c49-366b-44f6-a17d-b84111ae324b,0,3360 Fixed 2 year rate
abccad75-0438-4a4d-9ab1-5c85f9099fd8,0,3360 Fixed 3 year rate
6cbca42c-dee4-4fe9-af79-2d522d11d3f2,0,3360 Fixed 4 year rate
c43ff698-0eb8-48e7-b483-f150ddc22227,0,3360 Fixed 5 year rate
3a260b3b-5315-473e-aaea-956b66dff3c2,0,0
2a4609a8-4e27-406f-bd0f-afea08b5298b,0,0
c80d998a-31c8-4c13-ad2e-0bf44732f816,0,0
c331fcd1-c397-4f75-96a7-6901a344af7d,0,0
03b390a1-6c3b-411b-b91c-e31f407e7425,0,0
a276312d-e334-4602-953d-bfc7d3b070f5,0,4574 Fixed 1 year rate
4c1ce7d3-be4a-465f-9dde-215ad362ad29,0,4574 Fixed 2 year rate
9737af41-d080-4cc2-a002-3af326882d93,0,4574 Fixed 3 year rate
da3cfbc4-a9b9-4728-b7a1-e8cc5d5055e6,0,4574 Fixed 4 year rate
4ed73131-2057-4994-ab69-8c68a8b3efe2,0,4574 Fixed 5 year rate
b6dcfe39-1b8c-475e-9ba6-2c4fae11b279,0,1578 Fixed 1 year rate
30decb61-a4a0-47f5-97ae-6679af82b126,0,1578 Fixed 2 year rate
6152d3e1-07e6-4446-9021-4af845b39ec3,0,1578 Fixed 3 year rate
57137cfa-1eb3-4ec7-a2e4-ebfb62b21d3b,0,1578 Fixed 4 year rate
e51495eb-9ba8-4e3f-876f-5e1101a8e02a,0,1578 Fixed 5 year rate
cb348fb1-acc2-4aa9-a301-33a69f261931,0,0
930a6f12-bf93-4022-8123-04c72f8b4868,0,0
2eb3ee81-b05b-4f63-824e-e5a9151bac49,0,0
189d2eb8-b63d-4b97-a21c-9cf683def0d2,0,0
8e653aa4-e3c7-4c34-b786-edefeb18edbb,0,0
f09befde-a0bc-4c01-bb09-831c13f93bcd,0,0
1be88380-d860-410f-ada2-3fb1c0fa4928,0,0
2ef50100-b604-4c3e-a090-3504ed4c7008,0,0
01e03d6b-d7ea-4238-b4b9-8ae380ca443c,0,0
b2cba6ff-26e0-47bc-adb3-22491889ca32,0,0
79b2ec62-f668-464d-baf9-9e65256734cd,0,0
b2ac59ba-1b60-4fe9-8d6a-6b5418c76d8e,0,0
24abd1ff-83b3-4e38-a471-e25bf0a2c3d3,0,0
82333541-b9e3-4f61-a2cf-448086f2bdc3,0,0
19980307-94e3-4ed2-be0c-4be5b63dd02b,0,0
76d8217c-59dc-4dce-88bf-31a01d0505f3,0,0
4395d73e-7ea3-4d9b-b2da-bc7b4c39629a,0,0
8ba24cc0-2edf-471b-8fb7-829a0824cbbf,0,4584
7b6328ba-a15f-43e8-bdfc-e23f527ff588,0,4585
ef7cb5f2-ac69-4472-ba4e-e368e5f5eae7,0,4586
db2820d3-088e-4dcb-a60f-fb9134959e40,0,3355
2d29d470-3338-4333-b100-756b708d3b5f,0,3356
18ff6ca2-d0de-4c4a-b822-342bab90296d,0,3357
2d6ddb3f-4e9b-448b-af78-cd14b907772e,0,0
c0589f16-cb05-4472-b0f2-87143020c7aa,0,0
01cff916-8092-495d-812a-77093c01843f,0,0
9242b421-77f4-46da-9549-44713e41a683,0,4581
aeb8be63-9f79-4bd6-bbe4-a9f5309ba42e,0,4582
2f680269-3d3b-42d5-a48a-d526a5dc7c17,0,4583
8b839bf9-5473-453a-9e36-180ebffad719,0,1579
f4f94532-febb-40f1-aa14-b1bb3eaf9ba3,0,3136
70baba0a-3605-418f-b544-1c040638a0e4,0,3137
908746f9-6874-46ae-9a49-a9db956ad7a1,0,0
8674b315-45b1-4853-b81d-20cee2d7eef6,0,0
7768aec3-1246-41c3-b5ce-548175b34c70,0,0
a7cbb085-06c6-4b93-85fb-11ab93216270,0,4572
408da2e0-5b70-4379-9e10-5e3782cfbd51,0,1122
23f3fe49-e8cf-44f6-a289-0f12892a834c,0,0
d7d60aeb-2621-4e28-804d-377bb32a5463,0,4573
ea530217-e025-4f5e-af08-b4b60a116bb8,0,3354
bc50b2a0-72d5-4d83-9b5d-95806b3bbee8,0,0
4bce6ecf-0533-45bc-bd98-89bccf98647d,0,2832
f61f0691-9673-4351-9ccc-895fc7ed2ff7,177520,2438
45cb17ab-cb43-4e45-bfee-d9c1b78d105e,0,2437 Fixed 1 year rate
707fd94a-1076-4089-bdbf-54cb2c5da4ed,200722,2437 Fixed 2 year rate
b3e43905-2d41-4535-962c-7956da280b5c,0,2437 Fixed 3 year rate
e8b7b3d9-a7ab-4c91-b413-e710487f5351,0,0
e4387edc-5124-4fe0-ada6-ca3b6d026722,186770,0
b37f40ec-d679-470f-ae10-6524b2eb9b73,0,0
c5455112-124e-4244-b26c-d9873a31620c,197070,0
5bf899cb-0699-4068-ac91-e9518fb59898,0,0
2d392f97-120d-48d0-ba74-3ca997358961,177530,2435
077fbcac-583c-41e4-9be4-3d65851c5380,0,3010
596a499d-136b-4142-9a27-f6a23a82b0fd,483580,4124
b95a914f-c5a9-43c0-b335-e91d4cf8ba36,21871,1521 Fixed 1 year rate
23364a76-045b-4b7f-9921-3dbc5db584f8,515591,4209 Fixed 1 year rate
5261436f-1de3-4880-a9c8-b52ff1243879,21872,1521 Fixed 2 year rate
7a27c15e-3bd8-4e4a-927d-c449259295f5,515592,4209 Fixed 2 year rate
b8b33afd-9e9d-4511-b7a9-55ef0426c43d,21873,1521 Fixed 3 year rate
7607850e-df1b-46c2-be42-676103e1a9fa,515593,4209 Fixed 3 year rate
bf9357fd-1fd6-4dd4-9e71-70ce209caa0a,0,1521 Fixed 5 year rate
6c95dd3e-4e01-4995-ade7-8567f2b4f8f3,515595,4209 Fixed 5 year rate
78a24590-7f06-4648-b02d-76424d85bb9a,0,4210 Fixed 1 year rate
01295731-db77-4497-8eb1-92fb65e10b73,0,4210 Fixed 2 year rate
338285c5-017b-41f3-8294-12eb5a1152b9,0,4210 Fixed 3 year rate
78c2e927-13dc-43a8-912d-df563fecf172,0,4210 Fixed 5 year rate
953034e4-0b91-4c69-a78e-48117661ea53,417861,2779 Fixed 1 year rate
0b5c9494-1bc9-4bfd-a4d5-656adf8d11fd,417862,2779 Fixed 2 year rate
77c4264d-31fd-46d9-a50d-9746a6dd2dbc,417863,2779 Fixed 3 year rate
b29f8ef0-3cc9-4b6f-a7bf-52833f004aa8,0,2779 Fixed 5 year rate
bbc9b06c-074f-4101-8de7-2ad07e30fffc,418021,813 Fixed 1 year rate
d4064ff1-b47f-4c2b-8f2b-c1dfef5439d3,515601,4205 Fixed 1 year rate
d7f06533-c422-47e2-a597-d5137621a3a4,418022,813 Fixed 2 year rate
eccb862b-f2a9-47ff-bfea-638d5e03f2a0,515602,4205 Fixed 2 year rate
f2d47851-39d0-45cc-b7e5-b85d07c6be34,418023,813 Fixed 3 year rate
19a243f5-5561-4f31-a9ce-7274948a73f5,515603,4205 Fixed 3 year rate
c5e97b3c-9cb3-495a-9797-ba66e6a90ad1,0,813 Fixed 5 year rate
42efef61-21d0-440b-8cd8-84a016e0fcb1,515605,4205 Fixed 5 year rate
ef89054e-4ef2-4136-aa34-aefb600e7551,0,0
fe1a5bd5-566e-422e-9e1c-73008cb50d4b,0,0
9e585500-b47c-4c41-a053-98d7425582ec,0,0
87632a5b-21ca-4126-8afe-553338d34dd1,0,0
124f45c9-a866-4d07-b054-042e74feaf4f,417971,2776 Fixed 1 year rate
05366842-f1ce-4415-8dee-9f5dcdc9006a,417972,2776 Fixed 2 year rate
54b2a856-67db-4cdc-a536-1f9919c3f66f,417973,2776 Fixed 3 year rate
8f4729c6-dcd3-4fc7-815b-f43959d00087,0,2776 Fixed 5 year rate
a8944582-396b-4473-9fff-e24fb4a0a14e,0,4207
8e855e49-906c-4336-9c59-54a1d6511c3c,294800,1520
acf4a65d-8920-49fa-acff-e6700549e09a,0,4208
70f14a0e-600f-4fa1-8093-baad67eed73a,417790,2778
b74b1c30-5190-46d7-a2e4-5b2a8b5a8a22,0,4203
c8d5cf78-9e86-4c40-aa8a-4b6b7a0f5601,21350,812
1bc5d165-db5b-417b-8876-25d5809975bd,0,4204
ab4e828f-b354-45b4-ad68-f89a1b973e52,417800,2775
a6ad1ef0-47df-4f80-b536-0c059a7d687a,0,3716
46262b18-2c21-4dc0-a9a1-1b5318df8f83,0,4973
51441440-73d7-4a40-b79a-55a5396ab611,0,2804
b3cf92b1-5429-496c-a06d-7ab9cb1b63b9,0,1077
ef84f5e0-9009-41dd-8226-1ff34b42849b,0,4519
0f172c23-0851-49eb-9c4e-5d1574b298e9,0,0
baf71586-4280-4749-ba5e-b46d600989d6,0,311
8a334549-ad93-437c-b863-16ecb03bed07,0,4977
b079bf1c-2929-4086-9ec7-9aee00c2237a,0,4916
ee350cd0-96a5-4c4f-9097-dc91b367e33e,0,1078
3a680a68-85d3-4fb0-b2a2-e5b3f1944ca6,0,315
81052aaa-b7fa-451e-ba13-328eca248964,0,4979
72f4f8b8-0262-4e0d-bf9c-5be526861766,0,3134
2937faba-a32e-4b98-bce9-91479d1777f7,0,4980 Fixed 1 year rate
30215b54-53ff-4d0a-a4bb-960c687b0df4,0,4980 Fixed 2 year rate
a3d48d86-1ce7-4270-981d-922fa2c3d442,0,4980 Fixed 3 year rate
78a6d3d0-99a2-4eca-b9cd-50f32ec15621,0,4980 Fixed 4 year rate
ce1846c3-d1d5-4cc8-a6e3-9fc52f413de3,0,4980 Fixed 5 year rate
29fdf39d-a39d-4075-82c6-797586097f2d,0,1272 Fixed 1 year rate
c1a4848e-2d26-4f89-a1bb-6f5e51e2800f,0,312 Fixed 1 year rate
7f4fd497-9a38-419d-9439-a500239a2a37,0,1272 Fixed 2 year rate
8af448de-d087-479f-b6b4-d5aea32a7a15,0,312 Fixed 2 year rate
75c3e1a0-df9b-4080-bd8b-208f5dd77db5,0,1272 Fixed 3 year rate
a045af99-7f75-419d-b9a3-480a5c28b881,0,312 Fixed 3 year rate
473de561-08a7-425e-a4cd-af47fae8e3b6,0,1272 Fixed 4 year rate
a1683035-4881-4997-817f-12348a05ef27,0,312 Fixed 4 year rate
4128beb4-b5b8-490b-a13f-f4f9ddf8396b,0,1272 Fixed 5 year rate
ae991b01-4119-442c-9af7-08db3d27ed56,0,312 Fixed 5 year rate
8e4cc464-25af-4837-bcd2-0455a490c47f,0,4981 Fixed 1 year rate
f0e2fc39-e9d1-4f43-b492-01de10418b5e,0,4981 Fixed 3 year rate
49e71df9-74f2-403d-ba40-44d170ef9a90,0,4981 Fixed 5 year rate
8c046539-2fc3-460a-a7f6-f1b47cba0b9a,0,0
8840d998-b5e5-4127-b96c-a7708e819d8b,0,0
619691ec-aee9-492f-9461-776aab613f39,0,0
8593a45e-36ee-47ce-8661-1475d544e437,0,313
f203dc6e-1fe2-4a32-aedd-45acd9ab9551,0,0
286436fb-3df7-4b0f-8a04-b5fa2e13d705,0,5152
6229498f-3d37-45a6-a79a-cd1dfcc65efd,0,1277 Fixed 1 year rate
b161fbcd-c2d6-4615-9383-1f7f59cb3e9f,0,1278 Fixed 1 year rate
b8935c3d-b13d-428f-9ab4-f63a62b9b0b1,0,1277 Fixed 2 year rate
69b2fa75-d229-457d-8109-88c957e46535,0,1278 Fixed 2 year rate
0f8d7e93-180f-46d2-9fa6-262821200477,0,1277 Fixed 3 year rate
2ee6a1a8-170e-433b-bba6-0bfbf8358bec,0,1278 Fixed 3 year rate
008fbe58-30e7-4901-b767-7319892b9984,0,1277 Fixed 4 year rate
621e9753-11df-4b7a-9530-9fe20942ac63,0,1278 Fixed 4 year rate
8837516b-29a5-4b5a-9936-34ae0607a823,0,1277 Fixed 5 year rate
e77d3ad7-434c-4413-bdfe-2d3c18712919,0,1278 Fixed 5 year rate
da61e01f-84e6-4e21-8a7e-eed2cd0af82b,0,2375 Fixed 1 year rate
55b5c06a-5c04-4a15-bce8-b026fac04750,0,2375 Fixed 3 year rate
0e21fc64-4fd8-4c11-88e2-4763fc0b5f28,0,2375 Fixed 5 year rate
e0c68aa6-6a20-4efd-ad16-dfcefafb20a6,0,1082
cdf6b4c3-7b98-45f2-9a13-a040b5989793,0,1772
925cad91-233a-4178-8c2a-1616a8b02658,0,2376
270288ec-5771-4162-887c-a9e716702817,0,0
6ae622a5-b410-47d1-abfc-e91337cd3eab,0,3811
48003c9f-fa22-4416-9d62-44168bd8ca8f,0,0
d6158098-38cc-4e7a-a7bc-c92f779c116d,0,3813
d964c0a1-7c5e-43a8-88ad-bd57f22ccdc3,0,2378
8542665e-84fe-4244-80da-c93cd6d7ec09,0,4975
6d9b0aaa-826b-4777-a866-b0b22a5621b2,0,308
fbce1e0c-3a70-4320-9d6b-022c6b845300,0,4976
d503d884-6ede-4abd-aa78-48f5eb9d7aaa,0,2377
49b830f3-1855-43fd-b233-bc742754fd4c,0,5080
e03b2759-e1c4-4c25-b1af-842ad80c1aca,0,3230
e2658f7b-c0f5-42dc-ba63-b7561fa958d0,0,5079
23ebbac8-b975-4704-a67e-78cb2a400b69,0,3736
5ef9c8fd-f03d-433d-8fce-fc7af2368def,0,3227
76801db8-24aa-484a-8732-fe14ac1e1fa1,0,3235
d0301b3c-b8e7-435a-a8cd-4bf73ce0db75,0,3242 Fixed 1 year rate
082f4889-f42e-41cf-bc0a-e640222fb516,0,3242 Fixed 2 year rate
3ede3020-c7f1-4a6a-a5c0-576390379760,0,3242 Fixed 3 year rate
e892345f-428f-4d9f-a4c1-2fd03185eda6,0,3242 Fixed 4 year rate
c2ec8d0f-cc5b-408a-9521-f7f09f7782b0,0,3242 Fixed 5 year rate
b58c3146-6ce0-421a-b632-56ca6c9bfc35,0,3241 Fixed 1 year rate
e010b580-3072-4c61-b8b2-87f8f7597767,0,3241 Fixed 2 year rate
eef638b8-957d-4865-ad40-f943d7fd2691,0,3241 Fixed 3 year rate
2034259e-4708-459b-9750-208d5f19bcfe,0,3241 Fixed 4 year rate
8e129cba-f476-4d27-8a29-a421a87b41f4,0,3241 Fixed 5 year rate
1eb6eca5-10e6-48ea-bb8a-686b4a858c5d,0,5082
988b3b48-fdda-4cb0-9e3b-c2aba7092598,0,3226
e9618ac8-957f-49ae-a257-dda410c996e2,0,5081
77bdf91d-8fc3-442b-aafb-488bab6b4763,0,3232
5f575dd9-3a91-4ef6-b963-b14cb0710548,0,3224
601f9a4e-d97d-41e9-aa62-ae9885198f3c,0,3244 Fixed 1 year rate
2b64e1b7-d51f-4d2c-a49c-f6049775427f,0,3244 Fixed 2 year rate
beea10e4-0f1c-4652-83cf-52d2fa7b62fa,0,3244 Fixed 3 year rate
ea385b9c-df3d-4bcd-bd98-13def62ec559,0,3244 Fixed 4 year rate
6832b96a-bd0c-4708-92a4-0e20dbeb696b,0,3244 Fixed 5 year rate
