companyname,variationname,variationuuid,homeloantype,rate,comparisonrate,fixmonth,revertrate,introductoryrate,hasinvestmentpurpose,hasowneroccupiedpurpose,hasprincipalandinterest,hasinterestonly,hasweeklyrepayments,hasfortnightlyrepayments,hasmonthlyrepayments,minloanterm,maxlvr,maxloanterm,mintotalloanamount,maxtotalloanamount,extrarepaymentsallowed,hasoffsetaccount,hasredrawfacility,applicationfee,legalfee,valuationfee,settlementfee,dischargefee,IF Code,IF Product
The Rock Building Society,Fixed Rate Investment Loan 2 Years (Principal and Interest) (LVR < 80%),84a1ad22-1826-4226-b59e-8ed326797464,MATCH,MATCH,MATCH,MATCH,5.73 vs 0,MATCH,MATCH,MATCH,MATCH,False vs True,MATCH,MATCH,MATCH,1 vs 5,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,380 vs 0,455712,The Rock - Standard Fixed Residential Investment Home Loan (LVR = or <80) 2 Year
The Rock Building Society,Fixed Rate Investment Loan 5 Years (Principal and Interest) (LVR < 80%),03767a5d-ad2b-4075-a906-93d9193a65ed,MATCH,MATCH,MATCH,MATCH,5.73 vs 0,MATCH,MATCH,MATCH,MATCH,False vs True,MATCH,MATCH,MATCH,1 vs 5,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,380 vs 0,455715,The Rock - Standard Fixed Residential Investment Home Loan (LVR = or <80) 5 Year
The Rock Building Society,Fixed Rate Home Loan 3 Years (Principal and Interest) (LVR < 90%),c40517e7-a426-4b08-b431-130a3bd2ee98,MATCH,MATCH,5.34 vs 4.92,MATCH,5.73 vs 0,MATCH,MATCH,MATCH,MATCH,False vs True,MATCH,MATCH,MATCH,1 vs 5,90 vs 80,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,380 vs 0,18973,The Rock - Standard Fixed Home Loan (LVR = or <80) 3 Year
The Rock Building Society,Fixed Rate Home Loan 1 Year (Principal and Interest) (LVR < 80%),d4af7190-f8aa-4d3c-a251-0a1d94b5caa5,MATCH,MATCH,5.67 vs 5.17,MATCH,5.73 vs 0,MATCH,MATCH,MATCH,MATCH,False vs True,MATCH,MATCH,MATCH,1 vs 5,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,380 vs 0,18971,The Rock - Standard Fixed Home Loan (LVR = or <80) 1 Year
The Rock Building Society,Fixed Rate Home Loan 5 Years (Principal and Interest) (LVR < 80%),7a0b9c85-6da1-4678-9cb4-f61f1667c43c,MATCH,MATCH,5.37 vs 5.03,MATCH,5.73 vs 0,MATCH,MATCH,MATCH,MATCH,False vs True,MATCH,MATCH,MATCH,1 vs 5,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,380 vs 0,18975,The Rock - Standard Fixed Home Loan (LVR = or <80) 5 Year
The Rock Building Society,Fixed Rate Home Loan 3 Years (Principal and Interest) (LVR 90%-95%),c77db0af-45ef-4dbe-a51e-f347bdf5bfad,MATCH,4.59 vs 3.84,5.54 vs 5.34,MATCH,5.73 vs 0,MATCH,MATCH,MATCH,MATCH,False vs True,MATCH,MATCH,MATCH,1 vs 5,95 vs 80,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,380 vs 0,316043,The Rock - Standard Fixed Home Loan (LVR >80) 3 Year
The Rock Building Society,Essentials Investment Loan (Principal and Interest) (LVR < 80%),5be4195c-683e-4ad1-8563-a945440947a4,MATCH,MATCH,MATCH, vs 0,4.49 vs 0,MATCH,MATCH,MATCH,MATCH,False vs True,MATCH,MATCH,MATCH,1 vs 5,MATCH,MATCH,MATCH,MATCH,MATCH,True vs FALSE,MATCH,0 vs 300,MATCH,MATCH,MATCH,380 vs 0,435900,The Rock - Essentials Home Loan - Residential Investment LVR <or=80
The Rock Building Society,Essentials Home Loan (Principal and Interest) (LVR 90%-95%),955a0b3b-7056-4e93-bc49-fbae4f781baf,MATCH,MATCH,4.93 vs 4.96, vs 0,4.86 vs 0,MATCH,MATCH,MATCH,MATCH,False vs True,MATCH,MATCH,MATCH,1 vs 5,95 vs 80,MATCH,MATCH,MATCH,MATCH,True vs FALSE,MATCH,0 vs 600,MATCH,MATCH,MATCH,380 vs 0,274520,The Rock - Essentials Home Loan - LVR >90
Transport Mutual Credit Union,Standard Variable Home Loan,108da9d8-c889-4082-852a-1b609f5b2c49,MATCH,5.16 vs 5.06,5.22 vs 5.12, vs 0,5.16 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,95 vs 80,MATCH,MATCH, vs 10000000,MATCH,True vs FALSE,MATCH,MATCH,MATCH,300 vs 255,MATCH,MATCH,74940,Transport Mutual Credit Union Limited - Standard Variable Home Loan Principal & Interest Investment
Transport Mutual Credit Union,Interest Only Variable Home Loan,340369aa-711c-4207-bab2-71c86a75f97e,MATCH,5.16 vs 5.06,5.22 vs 5.12, vs 0,5.16 vs 0,MATCH,MATCH,True vs False,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,95 vs 80,MATCH,MATCH, vs 9999999,MATCH,MATCH,MATCH,MATCH,MATCH,300 vs 255,MATCH,MATCH,195540,Transport Mutual Credit Union Limited - Interest Only Variable Homeloan Investment
Transport Mutual Credit Union,Discounted Variable (Switch and Save) Home Loan,c4650446-71fb-4c4c-bd9c-00807477d45b,MATCH,MATCH,MATCH, vs 0,3.99 vs 0,MATCH,MATCH,MATCH,MATCH,False vs True,MATCH,MATCH,MATCH,1 vs 5,95 vs 80,MATCH, vs 30000, vs 1000000,MATCH,False vs TRUE,MATCH,MATCH,MATCH,300 vs 255,MATCH,MATCH,446650,Transport Mutual Credit Union Limited - Switch & Save Home loan Investment
UniBank,Interest Only Investment Loan,fa294d2b-a291-4add-9946-8738dd6730a3,MATCH,MATCH,MATCH, vs 0,5.66 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,70 vs 80,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,75 vs 0,400620,UniBank - Interest Only Loan (Investor)
UniBank,Fixed Investment Loan 1 Year,d54aca95-a9d1-4627-ac47-209f6d1ae791,MATCH,4.34 vs 4.14,5.31 vs 5.11,MATCH,5.36 vs 0,MATCH,MATCH,MATCH,MATCH,False vs True,MATCH,MATCH,MATCH,MATCH,70 vs 80,MATCH,MATCH,MATCH,False vs TRUE,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,75 vs 0,399741,UniBank - Fixed Option Loan (Investors) 1 Year
UniBank,Fixed Investment Loan 5 Years,79cace4e-ae49-4e50-a1f6-6a932d23dff7,MATCH,5.01 vs 4.81,5.26 vs 5.06,MATCH,5.36 vs 0,MATCH,MATCH,MATCH,MATCH,False vs True,MATCH,MATCH,MATCH,MATCH,70 vs 80,MATCH,MATCH,MATCH,False vs TRUE,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,75 vs 0,399745,UniBank - Fixed Option Loan (Investors) 5 Year
UniBank,Fixed Investment Loan 3 Years,7123c1ee-9b2c-4652-a2e4-89c9817ead04,MATCH,4.60 vs 4.40,5.2 vs 5.01,MATCH,5.36 vs 0,MATCH,MATCH,MATCH,MATCH,False vs True,MATCH,MATCH,MATCH,MATCH,70 vs 80,MATCH,MATCH,MATCH,False vs TRUE,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,75 vs 0,399743,UniBank - Fixed Option Loan (Investors) 3 Year
UniBank,Flexi Choice Home Loan,d8cb9dd8-1b0f-45db-afcc-7d4adda5fa82,MATCH,MATCH,MATCH, vs 0,5.36 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,95 vs 80,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0 vs 250,MATCH,75 vs 0,395110,UniBank - Flexi Choice Loan (Owner Occupier) Principal & Interest
UniBank,Fixed Home Loan (Principal and Interest) 2 Years,05182630-f6f7-44ae-9e3d-15f9e349a92a,MATCH,MATCH,5.1 vs 5.10,MATCH,5.36 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,95 vs 80,MATCH,MATCH,MATCH,False vs TRUE,MATCH,MATCH,MATCH,MATCH,0 vs 250,MATCH,75 vs 0,395102,UniBank - Fixed Option Loan (Owner Occupier) 2 Year Principal & Interest
UniBank,Fixed Home Loan (Principal and Interest) 3 Years,ebef0181-bdba-4ca0-ac65-21cbda0c125a,MATCH,MATCH,MATCH,MATCH,5.36 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,95 vs 80,MATCH,MATCH,MATCH,False vs TRUE,MATCH,MATCH,MATCH,MATCH,0 vs 250,MATCH,75 vs 0,395103,UniBank - Fixed Option Loan (Owner Occupier) 3 Year Principal & Interest
UniBank,"Solutions Plus Home Loan (Principal and Interest) ($150k-$250k, LVR < 60%)",5dea4565-0d48-448f-af33-9481772410fe,MATCH,MATCH,MATCH, vs 0,3.79 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,75 vs 0,476480,UniBank - Solutions Plus Home Loan 150000 - 249999 where LVR <= 60 (Owner Occupier) Principal & Interest
UniBank,"Solutions Plus Home Loan (Principal and Interest) ($750k+, LVR < 60%)",cb97d6e7-9a1a-4da4-b2c1-cf957f748232,MATCH,3.89 vs 4.05,4.15 vs 4.3, vs 0,3.89 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,75 vs 0,476660,UniBank - Solutions Plus Home Loan 750K+ where LVR is <=60 (Owner Occupier) Principal & Interest
UniBank,"Solutions Plus Home Loan (Principal and Interest) ($500k-$750k, LVR 90%-95%)",a4504672-5008-4388-a4cb-56be7fb7f992,MATCH,MATCH,MATCH, vs 0,4.77 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,95 vs 80,MATCH,MATCH,MATCH,MATCH,MATCH,True vs FALSE,MATCH,MATCH,MATCH,MATCH,75 vs 0,395080,UniBank - Solutions Plus Home Loan 500000 - 749999 where LVR is >90 Owner Occupier Principal & Interest
UniBank,"Solutions Plus Home Loan (Principal and Interest) ($500k-$750k, LVR 60%-80%)",acd53350-ff62-4331-a2b2-e8564c4e06e7,MATCH,3.89 vs 4.17,4.15 vs 4.42, vs 0,3.89 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,80 vs 60,MATCH,MATCH,749999 vs 749000,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,75 vs 0,476620,UniBank - Solutions Plus Home Loan 500000 - 749999 where LVR is >60 and <=80 Owner Occupier Principal & Interest
UniBank,"Solutions Plus Home Loan (Principal and Interest) ($250k-$500k, LVR 90%-95%)",a5999a69-4743-484c-8c09-cdf9637893fb,MATCH,4.80 vs 4.8,MATCH, vs 0,4.8 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,95 vs 80,MATCH,MATCH,MATCH,True vs FALSE,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,75 vs 0,395060,UniBank - Solutions Plus Home Loan 250000 - 499999 where LVR is >90 Owner Occupier Principal & Interest
UniBank,"Solutions Plus Home Loan (Principal and Interest) ($250k-$500k, LVR 80%-90%)",fe824748-09eb-4408-9163-d1d2a26474df,MATCH,MATCH,MATCH, vs 0,4.39 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,90 vs 80,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,75 vs 0,476580,UniBank - Solutions Plus Home Loan 250000 - 499999 where LVR is >80 and <=90 Owner Occupier Principal & Interest
UniBank,"Solutions Plus Home Loan (Principal and Interest) ($150k-$250k, LVR 60%-80%)",40f39d31-4e1e-494a-bd92-33c5621cec22,MATCH,MATCH,MATCH, vs 0,4.24 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,75 vs 0,476500,UniBank - Solutions Plus Home Loan 150000 - 249999 where LVR >60 and <=80 Owner Occupier Principal & Interest
UniBank,"Solutions Plus Home Loan (Principal and Interest) ($150k-$250k, LVR 90%-95%)",7c4d5fef-cbd8-4053-b214-46ca182e70dd,MATCH,5.10 vs 5.1,MATCH, vs 0,5.1 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,95 vs 80,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0 vs 250,MATCH,75 vs 0,395070,UniBank - Solutions Plus Home Loan 150000 - 249999 where LVR >90 Owner Occupier Principal & Interest
UniBank,My First Home Loan,11202eba-fd64-4826-8031-7133b7c17440,MATCH,MATCH,MATCH, vs 0,4.91 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,98 vs 80,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,75 vs 0,395050,UniBank - My First Home Loan
Bank First,Standard Variable Home Loan (LVR < 80%),85ca99c4-11fd-4510-85f9-45a78e3ec5c1,MATCH,MATCH,4.74 vs 4.76, vs 0,4.69 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,1 vs 0,MATCH,MATCH, vs 5000, vs 10000000,MATCH,MATCH,MATCH,600 vs 950,MATCH,MATCH,MATCH,MATCH,409580,Bank First - Standard Home Loan - Owner Occupied - Bridging ?80 LVR
Bank First,Fixed Standard Investment Loan 3 Years (LVR < 80%),6043d526-09f2-4b45-8890-ab813cb1e5c0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,False vs True,MATCH,MATCH,MATCH,1 vs 0,MATCH,MATCH,50000 vs 5000, vs 10000000,MATCH,False vs TRUE,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,409553,Bank First - Standard Home Loan - Investment ?80 LVR 3 Year
Bank First,Fixed Standard Investment Loan 4 Years (LVR < 80%),dfb439e8-6fff-4361-90b5-b9922ac52853,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,False vs True,MATCH,MATCH,MATCH,1 vs 0,MATCH,MATCH,50000 vs 5000, vs 10000000,MATCH,False vs TRUE,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,409554,Bank First - Standard Home Loan - Investment ?80 LVR 4 Year
Bank First,Fixed Standard Investment Loan 1 Year (LVR < 80%),f65f015b-3834-4012-8c24-ee2fc6b291c8,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,False vs True,MATCH,MATCH,MATCH,1 vs 0,MATCH,MATCH,50000 vs 5000, vs 10000000,MATCH,False vs TRUE,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,409551,Bank First - Standard Home Loan - Investment ?80 LVR 1 Year
Bank First,Fixed Standard Home Loan 2 Years (LVR < 80%),60abf7a3-997c-481a-9b64-0266b109f42f,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,1 vs 0,MATCH,MATCH,50000 vs 5000, vs 10000000,MATCH,False vs TRUE,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,409622,Bank First - Standard Home Loan - Owner Occupied ?80 LVR 2 Year Principal & Interest
Bank First,Fixed Standard Home Loan 3 Years (LVR < 80%),fc769f74-6b99-421c-8808-f421639ecf14,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,1 vs 0,MATCH,MATCH,50000 vs 5000, vs 10000000,MATCH,False vs TRUE,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,409623,Bank First - Standard Home Loan - Owner Occupied ?80 LVR 3 Year Principal & Interest
Bank First,Fixed Standard Home Loan 5 Years (LVR 80%-95%),6a8e7926-8f54-45c6-9737-fb956984d5de,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,False vs True,MATCH,MATCH,MATCH,1 vs 0,95 vs 80,MATCH,50000 vs 5000, vs 10000000,MATCH,False vs TRUE,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,409635,Bank First - Standard Home Loan - Owner Occupied >80 LVR 5 Year
Bank First,Fixed Standard Home Loan 4 Years (LVR < 80%),31afb7eb-135a-47a9-a518-d6ec8b0ef014,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,1 vs 0,MATCH,MATCH,50000 vs 5000, vs 10000000,MATCH,False vs TRUE,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,409624,Bank First - Standard Home Loan - Owner Occupied ?80 LVR 4 Year Principal & Interest
Bank First,Fixed Standard Home Loan 3 Years (LVR 80%-95%),578a1b75-01d1-4828-a14f-597d6bd5fbdc,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,False vs True,MATCH,MATCH,MATCH,1 vs 0,95 vs 80,MATCH,50000 vs 5000, vs 10000000,MATCH,False vs TRUE,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,409633,Bank First - Standard Home Loan - Owner Occupied >80 LVR 3 Year
Bank First,Fixed Complete Investment Loan 2 Years (LVR < 80%),1dae7b80-6970-4ad9-adb2-2c2e5e023783,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,False vs True,MATCH,MATCH,MATCH,1 vs 0,MATCH,MATCH,50000 vs 5000, vs 10000000,MATCH,False vs TRUE,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,412122,Bank First - Complete Home Loan - Investment ?80 LVR 2 Year
Bank First,Fixed Complete Investment Loan 4 Years (LVR < 80%),4ecbe445-5308-4951-b1e6-98581b754b81,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,False vs True,MATCH,MATCH,MATCH,1 vs 0,MATCH,MATCH,50000 vs 5000, vs 10000000,MATCH,False vs TRUE,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,412124,Bank First - Complete Home Loan - Investment ?80 LVR 4 Year
Bank First,Fixed Complete Investment Loan 5 Years (LVR < 80%),729c9870-e72d-4508-ae2f-d8ba5c438e85,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,False vs True,MATCH,MATCH,MATCH,1 vs 0,MATCH,MATCH,50000 vs 5000, vs 10000000,MATCH,False vs TRUE,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,412125,Bank First - Complete Home Loan - Investment ?80 LVR 5 Year
Bank First,Fixed Complete Home Loan 2 Years (LVR 80%-95%),8ba3ade3-53d1-4c10-94a3-cdcde606b371,MATCH,MATCH,4.2 vs 4.20,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,1 vs 0,95 vs 80,MATCH,50000 vs 5000, vs 10000000,MATCH,False vs TRUE,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,412092,Bank First - Complete Home Loan - Owner Occupied >80 LVR 2 Year Principal & Interest
Bank First,Fixed Complete Home Loan 2 Years (LVR < 80%),d87382fa-26d6-425c-b68d-025843b1245b,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,1 vs 0,MATCH,MATCH,50000 vs 5000, vs 10000000,MATCH,False vs TRUE,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,412182,Bank First - Complete Home Loan - Owner Occupied ?80 LVR 2 Year Principal & Interest
Bank First,Fixed Complete Home Loan 4 Years (LVR < 80%),a9d15181-5c68-4c2a-9eac-7dbfab05340c,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,1 vs 0,MATCH,MATCH,50000 vs 5000, vs 10000000,MATCH,False vs TRUE,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,412184,Bank First - Complete Home Loan - Owner Occupied ?80 LVR 4 Year Principal & Interest
Bank First,Fixed Complete Home Loan 1 Year (LVR 80%-95%),70f5c2c5-f344-48dd-a262-a66212ed490e,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,1 vs 0,95 vs 80,MATCH,50000 vs 5000, vs 10000000,MATCH,False vs TRUE,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,412091,Bank First - Complete Home Loan - Owner Occupied >80 LVR 1 Year Principal & Interest
Bank First,Fixed Complete Home Loan 3 Years (LVR 80%-95%),9b3679fa-d6e5-43c7-a983-3a47765d2a5a,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,1 vs 0,95 vs 80,MATCH,50000 vs 5000, vs 10000000,MATCH,False vs TRUE,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,412093,Bank First - Complete Home Loan - Owner Occupied >80 LVR 3 Year Principal & Interest
Bank First,Equity Line of Credit Home Loan,85d66ab6-7f50-4733-a2f5-b944ad44accc,MATCH,MATCH,5.33 vs , vs 0,5.14 vs 0,MATCH,False vs True,MATCH,True vs False,False vs True,MATCH,MATCH,MATCH,1 vs 0,90 vs 80,MATCH, vs 10000, vs 10000000,MATCH,MATCH,False vs TRUE,MATCH,MATCH,MATCH,MATCH,MATCH,24050,Bank First - Equity Line of Credit - Owner Occupied Interest Only Investment
Bank First,Premier Package Investment Loan Fixed 5 Years (LVR < 80%),b1e187ac-615d-4e94-b27c-531f3edb2aa1,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,1 vs 0,MATCH,MATCH,50000 vs 0, vs 10000000,MATCH,False vs TRUE,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,411725,Bank First - Premier Package Home Loan - Investment ?80 LVR 5 Year
Bank First,Premier Package Investment Loan Fixed 3 Years (LVR < 80%),9e32871f-da1e-4599-a5f5-ae71e93b3340,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,1 vs 0,MATCH,MATCH,50000 vs 0, vs 10000000,MATCH,False vs TRUE,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,411723,Bank First - Premier Package Home Loan - Investment ?80 LVR 3 Year
Bank First,Premier Package Home Loan Fixed 1 Year (LVR 80%-95%),1aa6adaf-b45c-4b47-aeaa-fa49c9ce8adc,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,1 vs 0,95 vs 80,MATCH,50000 vs 5000, vs 10000000,MATCH,False vs TRUE,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,410961,Bank First - Premier Package Home Loan - Owner Occupied >80 LVR 1 Year Principal & Interest
Bank First,Premier Package Home Loan Fixed 2 Years (LVR < 80%),4ac34bf9-caf3-43a9-9ce6-27f9a804c81c,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,1 vs 0,MATCH,MATCH,50000 vs 5000, vs 10000000,MATCH,False vs TRUE,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,411782,Bank First - Premier Package Home Loan - Owner Occupied ?80 LVR 2 Year Principal & Interest
Bank First,Premier Package Home Loan Fixed 1 Year (LVR < 80%),b3e63584-3fe9-43c6-8c2f-fbf8ead43d03,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,1 vs 0,MATCH,MATCH,50000 vs 5000, vs 10000000,MATCH,False vs TRUE,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,411781,Bank First - Premier Package Home Loan - Owner Occupied ?80 LVR 1 Year Principal & Interest
Bank First,Premier Package Home Loan Fixed 3 Years (LVR < 80%),97f96295-895c-459d-8e52-80184ad275eb,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,1 vs 0,MATCH,MATCH,50000 vs 5000, vs 10000000,MATCH,False vs TRUE,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,411783,Bank First - Premier Package Home Loan - Owner Occupied ?80 LVR 3 Year Principal & Interest
Bank First,Premier Package Home Loan Fixed 4 Years (LVR 80%-95%),4be88976-445a-47ff-a0eb-4297487c85be,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,1 vs 0,95 vs 80,MATCH,50000 vs 5000, vs 10000000,MATCH,False vs TRUE,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,410964,Bank First - Premier Package Home Loan - Owner Occupied >80 LVR 4 Year Principal & Interest
Bank First,Premier Package Home Loan (LVR < 80%),d2354351-c9d0-4a92-b096-8a60ae6ab99d,MATCH,MATCH,4.26 vs 4.28, vs 0,3.89 vs 0,MATCH,MATCH,MATCH,MATCH,False vs True,MATCH,MATCH,MATCH,1 vs 0,MATCH,MATCH, vs 10000, vs 10000000,MATCH,MATCH,MATCH,300 vs 650,MATCH,MATCH,MATCH,MATCH,411740,Bank First - Premier Package Home Loan - Owner Occupied - Construction ?80 LVR
Bank First,Complete Investment Loan (LVR < 80%),e15b0d4b-c395-40f5-b3d8-55b187a0196b,MATCH,MATCH,4.54 vs 4.56, vs 0,4.49 vs 0,MATCH,MATCH,MATCH,MATCH,False vs True,MATCH,MATCH,MATCH,1 vs 0,MATCH,MATCH, vs 10000, vs 10000000,MATCH,MATCH,MATCH,600 vs 950,MATCH,MATCH,MATCH,MATCH,412160,Bank First - Complete Home Loan - Investment - Construction ?80 LVR
Bank First,Complete Home Loan (LVR < 80%),07f8ff25-d492-4fa8-bce1-0645f15035b6,MATCH,MATCH,4.04 vs 4.06, vs 0,3.99 vs 0,MATCH,MATCH,MATCH,MATCH,False vs True,MATCH,MATCH,MATCH,1 vs 0,MATCH,MATCH, vs 10000, vs 10000000,MATCH,MATCH,MATCH,600 vs 950,MATCH,MATCH,MATCH,MATCH,412140,Bank First - Complete Home Loan - Owner Occupied - Construction ?80 LVR
Westpac,Premier Package Rocket Repay Home Loan (Interest Only) ($150k-$250k),27bf8c2d-506e-49fb-abd0-5232fb322815,MATCH,MATCH,MATCH, vs 0,5.23 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,False vs True,False vs True,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,True vs FALSE,True vs FALSE,MATCH,MATCH,MATCH,MATCH,MATCH,458140,Westpac - Rocket Repay Home Loan (Premier Advantage Package) Interest Only
