rc_id,if_id,mz_id,company,variationname,rc_value,other_value
0ada22c5-ed30-4300-ae02-a762dc7bbbf5,396890,2706,Aussie,IQ Basic Investment Loan (Interest Only) (LVR 70%-80%),0,363
fa5f047b-1463-4bed-9203-bd6e68257bf8,396810,2158,Aussie,IQ Basic Home Loan (Principal and Interest) (LVR 70%-80%),0,363
f560d514-127a-4001-a948-dcfcc8c3a96a,358060,1802,Aussie,IQ Basic Home Loan (Principal and Interest) (LVR 90%-95%),0,363
5f9d8585-1fd3-4f46-a7e5-a04ca845e108,396790,4663,Aussie,IQ Basic Home Loan (Interest Only) (LVR 70%-80%),0,363
ed4c16f8-a229-44e7-b7d5-da2935e3983c,511920,4661,Aussie,IQ Offset Investment Loan (Principal and Interest) (LVR < 70%),0,363
1b1eb16c-3b70-4017-ae5f-558270ed4c33,511890,4660,Aussie,IQ Offset Investment Loan (Interest Only) (LVR < 70%),0,363
96c4dc22-ed2d-4530-8910-627cbfddc9e9,160190,1804,Aussie,IQ Offset Home Loan (Principal and Interest) (LVR 80%-90%),0,363
dede576e-1f54-4169-a9df-51e8a909acf9,160180,1208,Aussie,IQ Offset Home Loan (Principal and Interest) (LVR 70%- 80%),0,363
c9b4da1a-b305-40d6-9ef7-292df7db1527,511950,2162,Aussie,IQ Offset Home Loan (Interest Only) (LVR < 70%),0,363
b126ef85-38a2-43bd-9b43-a387f75b249c,514505,22815,Aussie,IQ Offset Investment Loan Fixed (Principal and Interest) 5 Years (LVR < 70%),0,363
afcdb3a9-7c5e-418b-ae5b-c6df13ad47a6,514502,22812,Aussie,IQ Offset Investment Loan Fixed (Principal and Interest) 2 Years (LVR < 70%),0,363
0ae06bb4-628d-40ac-b6dc-8b4959adb7ce,514501,22811,Aussie,IQ Offset Investment Loan Fixed (Principal and Interest) 1 Year (LVR < 70%),0,363
2c9106e1-5c76-446f-a140-34abbf4e2351,516192,50042,Aussie,IQ Offset Investment Loan Fixed (Interest Only) 2 Years (LVR 70%-80%),0,363
76da9e72-c74b-466b-9fc7-c8760ceb29b0,516194,50044,Aussie,IQ Offset Investment Loan Fixed (Interest Only) 4 Years (LVR 70%-80%),0,363
d90c0d88-0791-466a-8be3-23b38163d9ca,514511,27151,Aussie,IQ Offset Investment Loan Fixed (Interest Only) 1 Year (LVR < 70%),0,363
28473e1f-0240-4c00-b899-366213bd1fa6,514514,27154,Aussie,IQ Offset Investment Loan Fixed (Interest Only) 4 Years (LVR < 70%),0,363
04eeb26a-e3ef-45ad-aef3-01ed648d9b6d,516193,50043,Aussie,IQ Offset Investment Loan Fixed (Interest Only) 3 Years (LVR 70%-80%),0,363
1bf00f79-7964-4b0e-b20c-7e1ee8d0a7df,516254,50024,Aussie,IQ Offset Home Loan Fixed (Principal and Interest) 4 Years (LVR 80%-95%),0,363
b992911f-87a6-403b-8bf3-055fef30272e,516251,50021,Aussie,IQ Offset Home Loan Fixed (Principal and Interest) 1 Year (LVR 80%-95%),0,363
b685d426-eddd-462e-ac26-de14631dcc81,516245,50035,Aussie,IQ Offset Home Loan Fixed (Interest Only) 5 Years (LVR 70%-80%),0,363
c9c80ba0-dfcd-4ece-84f7-54e63156497b,516243,50033,Aussie,IQ Offset Home Loan Fixed (Interest Only) 3 Years (LVR 70%-80%),0,363
74edad01-cef5-4f02-84a0-5a841a9b029c,516244,50034,Aussie,IQ Offset Home Loan Fixed (Interest Only) 4 Years (LVR 70%-80%),0,363
aa8a8763-8b14-4be8-b879-ff11b21a9bea,514492,30432,Aussie,IQ Offset Home Loan Fixed (Interest Only) 2 Years (LVR < 70%),0,363
ac621266-a118-4f2d-846c-2ff8804c90b0,514491,30431,Aussie,IQ Offset Home Loan Fixed (Interest Only) 1 Year (LVR < 70%),0,363
c5ec324f-aba2-4515-a2ef-605d81570cda,516155,50015,Aussie,IQ Basic Investment Loan Fixed (Interest Only) 5 Years (LVR 70%-80%),0,363
