rc_id,if_id,mz_id,company,variationname,rc_value,other_value
aba579d3-17cc-4b6f-88be-bb9c00e9ced6,507412,18612,Bank of Queensland,Standard Fixed Rate Home Loan (New Customer) 2 Years,150,320
3adddddd-cb72-405d-99a6-a7441b8e4a2c,20785,445,Bank of Queensland,Standard Fixed Rate Home Loan (Principal and Interest) 5 Years,150,320
3568a533-08f3-40a1-8b4e-c385d219e60c,20782,442,Bank of Queensland,Standard Fixed Rate Home Loan (Principal and Interest) 2 Years,150,320
363c7d87-d980-4e02-a35a-6f35602c341a,20783,443,Bank of Queensland,Standard Fixed Rate Home Loan (Principal and Interest) 3 Years,150,320
81d7e187-cc92-482c-a00b-26a4b4629688,397533,22573,Bank of Queensland,Privileges Package Fixed Rate Investment Loan (Principal and Interest) 3 Years,150,320
ef67815e-4737-4da1-9a2e-b08f383699ac,397535,22575,Bank of Queensland,Privileges Package Fixed Rate Investment Loan (Principal and Interest) 5 Years,150,320
30f42b70-a960-4561-a8c4-937208e80d8b,397534,22574,Bank of Queensland,Privileges Package Fixed Rate Investment Loan (Principal and Interest) 4 Years,150,320
15832308-2438-44d6-8b1e-74dd686eff00,217323,2213,Bank of Queensland,Privileges Package Fixed Rate Home Loan (Principal and Interest) 3 Years,150,320
03918d46-16eb-485e-acb5-f9111dd0cfc2,139020,3398,Bank of Queensland,First-Start Home Loan (Principal and Interest),150,320
c6e37103-a924-4ed9-8a90-4d26e6227bc7,20470,43,Bank of Queensland,Economy Home Loan (Principal and Interest),150,320
d84210ea-e52e-40f4-8a3e-2386d2772e18,323450,1379,Bank of Queensland,Clear Path Variable Rate Home Loan (Principal and Interest),150,320
f1e1c0b9-60f3-456b-ad98-7138a35fd907,327180,3205,Bank of Queensland,Clear Path Line of Credit Home Loan,150,320
1cf66184-4f39-45c5-8c34-99fb718c8feb,197830,867,Commonwealth Bank of Australia,No Fee Variable Rate Home Loan (Principal and Interest),350,0
488e6ef6-6c0c-4921-b5c8-bd81c5dcf746,137770,4070,Macquarie Credit Union,Standard Variable Home Loan,200,0
906710a2-4a03-4b35-b9a8-df0b1d8ac40a,167570,4068,Macquarie Credit Union,Basic Low Rate Home Loan,200,0
fd649fb0-31b5-4edf-a840-7a47b0766c67,489900,4285,Commonwealth Bank of Australia,No Fee Variable Rate Investment Loan (Interest Only),350,0
b9b3dae7-b1e0-4e09-8c5a-e69b5a4a1e34,507380,4548,Bank of Queensland,Standard Variable Rate Investment Loan (Interest Only),150,320
5955143c-e033-4ed9-bedc-7aa62238bd83,507480,4547,Bank of Queensland,Standard Variable Rate Home Loan (Interest Only),150,320
297bcc1f-7a58-4f57-be7b-8999f159bf9f,507222,45562,Bank of Queensland,Standard Fixed Rate Investment Loan (Interest Only) 2 Years,150,320
dd890052-8149-4068-939a-206c699d2af9,507224,45564,Bank of Queensland,Standard Fixed Rate Investment Loan (Interest Only) 4 Years,150,320
a2ff4328-946b-4b1e-a0d2-90396ce093c0,518040,5054,Heritage Bank,Home Advantage Variable Investment Loan (Interest Only) ($700k+) (LVR 80%-90%),200,250
ca92e4c2-b9f0-4185-9ad6-1bff5ba992e3,518020,5053,Heritage Bank,Home Advantage Variable Investment Loan (Interest Only) ($150k-$250k) (LVR 80%-90%) ,200,250
ee351161-de6e-414d-84e4-25838d5f9766,510300,4813,Heritage Bank,Home Advantage Variable Investment Loan (Interest Only) ($700k+) (LVR <80%) ,200,250
e2d82055-a135-43dc-bdcb-e652cd725082,510261,48141,Heritage Bank,Fixed Rate Investment Loan (Interest Only) 1 Year ,200,250
725882ce-2de0-4de3-b99b-c7ca96763a0c,510263,48143,Heritage Bank,Fixed Rate Investment Loan (Interest Only) 3 Years ,200,250
99bce721-5ab6-4bb1-859f-c90509738001,485310,4344,Bananacoast Community Credit Union,OMG Investment Loan (Principal and Interest),0,395
5a9152b9-fdb3-4e22-8882-92e0d2063ad3,507272,45622,Bank of Queensland,Privileges Package Fixed Rate Investment Loan (Interest Only) 2 Years ,150,320
5186b3a0-4c42-4a4e-b735-f147b2434d93,507274,45624,Bank of Queensland,Privileges Package Fixed Rate Investment Loan (Interest Only) 4 Years ,150,320
5ac8804f-4f40-4a17-b595-aafcea991bd0,507572,45582,Bank of Queensland,Privileges Package Fixed Rate Home Loan (Interest Only) 2 Years ,150,320
cc83e305-cb8c-4f6a-80ae-463bcd51d19b,507573,45583,Bank of Queensland,Privileges Package Fixed Rate Home Loan (Interest Only) 3 Years ,150,320
87643f74-8e85-4be2-b2d2-2dfcaa1bbdd4,507575,45585,Bank of Queensland,Privileges Package Fixed Rate Home Loan (Interest Only) 5 Years ,150,320
6fc41b9f-78d0-4a7d-ad5e-5387a35e1f23,523320,5174,Bank of Queensland,Economy Home Loan (Interest Only),150,320
