rc_id,if_id,mz_id,company,variationname,rc_value,other_value
40c6af23-67fa-4531-b63b-70dab826b6f9,419600,3040,Bank of us,FlexiChoice Investment Loan (LVR 90%-95%),0,275
49c6263f-8edb-4995-9ddf-911e7853ee71,419520,4106,Bank of us,Topline Investment Loan (LVR 90%-95%),0,275
1e697d2d-d952-4513-b1da-c794bd7cbd55,497450,4322,ANZ,Standard Variable Home Loan (Interest Only),150,0
43ae05bc-74e0-4b31-a6b8-4737a3f9f34d,497500,4323,ANZ,Standard Variable Investment Loan (Interest Only),150,0
fb840587-c593-4d87-aad3-d0402ad57a64,497472,43192,ANZ,Fixed Rate Investment Loan (Interest Only) 2 Years,150,0
cb4cf725-7676-4f17-8547-31020523e977,497474,43194,ANZ,Fixed Rate Investment Loan (Interest Only) 4 Years,150,0
f598650b-b89b-4a80-b48a-9843b9113591,497477,43197,ANZ,Fixed Rate Investment Loan (Interest Only) 7 Years,150,0
2f94553f-1892-4f6a-8b6d-b8c4d75d5edd,497421,43181,ANZ,Fixed Rate Home Loan (Interest Only) 1 Year,150,0
25b157b4-f411-4b8f-841e-2552c5200ee1,497423,43183,ANZ,Fixed Rate Home Loan (Interest Only) 3 Years,150,0
1c110875-cd55-4a48-86fb-e1f472a840d1,497425,43185,ANZ,Fixed Rate Home Loan (Interest Only) 5 Years,150,0
a3cc428f-d1b1-404f-9204-23542c75ab9b,4974210,431810,ANZ,Fixed Rate Home Loan (Interest Only) 10 Years,150,0
2e4b3996-894e-4098-a5bf-d56faf172e44,512415,49335,HSBC,Fixed Rate Home Loan (Interest Only) 5 Years,0,120
65b13422-9a23-45e6-9588-25012ec39fc7,512413,49333,HSBC,Fixed Rate Home Loan (Interest Only) 3 Years,0,120
d3b262d5-5bd8-421a-9242-11622702c3e6,512414,49334,HSBC,Fixed Rate Home Loan (Interest Only) 4 Years,0,120
4f5c2369-2608-4b84-b119-b87b27322bff,512452,49342,HSBC,Premier Fixed Rate Home Loan (Interest Only) 2 Years,0,120
e7c2ad0e-f381-4b25-b8f7-756c4272ef5d,512454,49344,HSBC,Premier Fixed Rate Home Loan (Interest Only) 4 Years,0,120
