rc_id,if_id,mz_id,company,variationname,rc_value,other_value
e30fe322-effc-4af0-ad6c-1bcc35ea3a6f,167580,5014,Macquarie Credit Union,First Home Buyer's Home Loan,True,TRUE
3989e9cb-6989-4b2f-abe9-776dad9ed31e,422943,27673,Mortgage House,Advantage Fixed Investment Loan 3 Years,True,TRUE
4bb084de-edbd-414e-8b1a-e4bc010b6242,422945,27675,Mortgage House,Advantage Fixed Investment Loan 5 Years,True,TRUE
4cf4cccc-a2f0-4bb0-aae3-d3c089925844,487020,4801,Mortgage House,Advantage Investment Loan Special,False,TRUE
5d7f96ea-fcaf-45d8-bda6-49f6025a4751,55700,297,MyState,Standard Variable Home Loan (Principal and Interest),True,TRUE
b729ec0e-b437-446b-bfde-4aa057b953c8,405842,23312,MyState,Fixed Investment Loan (Principal and Interest) 2 Years,False,FALSE
433b3109-b146-4c89-86fa-97ce3eb9396e,405843,23313,MyState,Fixed Investment Loan (Principal and Interest) 3 Years,False,FALSE
ca1740a0-96de-4692-8600-e4e9c5e71d4b,316205,14775,MyState,Fixed Home Loan (Principal and Interest) 5 Years (LVR < 80%),False,FALSE
b36aaba3-e56b-49c4-91a1-879d5b9e0c1f,316201,14771,MyState,Fixed Home Loan (Principal and Interest) 1 Year (LVR < 80%),False,FALSE
1cdf153e-25ed-48d4-a4c3-5202443a17bb,55752,2992,MyState,Fixed Home Loan (Principal and Interest) 2 Years (LVR 80%-95%),False,FALSE
c1b252fd-f360-455b-bd52-d100c5af86ee,516050,4867,Newcastle Permanent,Premium Plus Package Variable Rate Investment Loan (Principal and Interest) (Amounts < $500k),True,TRUE
d0da99f8-c62f-4525-82a2-8043cb104bac,516070,4869,Newcastle Permanent,Premium Plus Package Variable Rate Investment Loan (Principal and Interest) ($750k-$900k),True,TRUE
3a952535-8e64-4083-9133-b72dd96ae556,516020,2076,Newcastle Permanent,Real Option Investment Loan (Principal and Interest),True,TRUE
c5254ee7-0b85-4b97-8516-6203b0175af7,22670,333,Newcastle Permanent,Real Equity Credit Facility Home Loan,False,FALSE
e8eaab23-a522-4314-b6b5-b8d2e84edaab,208820,1035,Newcastle Permanent,Real Deal Variable Home Loan (Principal and Interest) (Introductory),True,TRUE
0e70bef6-570a-4974-b03f-7c8e681498fa,229800,334,Newcastle Permanent,Premium Variable Home Loan (Principal and Interest),True,TRUE
16ea47d1-8b3f-4942-8eef-26cbf69a4ad8,350530,4862,Newcastle Permanent,Premium Plus Package Variable Rate Home Loan Special (Principal and Interest) (LVR < 80%),True,TRUE
90dae3d1-c454-4a9b-bf8e-1c414e7afacf,21530,4598,Newcastle Permanent,Premium Plus Package Variable Rate Home Loan (Principal and Interest) ($500k-$750k),True,TRUE
3824c41b-07de-478b-9783-62c70d1fedd5,201710,4602,Newcastle Permanent,Premium Plus Package Variable Rate Home Loan (Principal and Interest) ($900k+),True,TRUE
0289222c-1a4f-4553-b934-e21734797886,201700,2770,Newcastle Permanent,Premium Plus Package Credit Facility Home Loan ($900k+),False,FALSE
a3ce973b-ee1e-4dbe-9241-d4098cac017e,141810,2769,Newcastle Permanent,Premium Plus Package Credit Facility Home Loan ($750k-$900k),False,FALSE
f090731e-bee0-4eb7-bcd8-7a5ffa09c3ed,362601,20771,Newcastle Permanent,Fixed Rate Investment Loan (Principal and Interest) 1 Year,False,FALSE
cd49d4f0-13dc-4fd6-acbd-33426def2045,362607,20777,Newcastle Permanent,Fixed Rate Investment Loan (Principal and Interest) 7 Years,False,FALSE
0c67e5aa-002a-4c93-b446-0a0c672c5183,362603,20773,Newcastle Permanent,Fixed Rate Investment Loan (Principal and Interest) 3 Years,False,FALSE
8d51b450-56ed-4a21-8e31-d67bfbd2c6b4,21191,3311,Newcastle Permanent,Fixed Rate Home Loan (Principal and Interest) 1 Year,False,FALSE
a766dbc2-4984-4ea0-a567-be6873150e22,21193,3313,Newcastle Permanent,Fixed Rate Home Loan (Principal and Interest) 3 Years,False,FALSE
3238b5f0-0e69-422d-9d34-e8491918cc80,21195,3315,Newcastle Permanent,Fixed Rate Home Loan (Principal and Interest) 5 Years,False,FALSE
ecfe8066-7654-477c-98c4-672d89f5154f,211910,33110,Newcastle Permanent,Fixed Rate Home Loan (Principal and Interest) 10 Years,False,FALSE
57199690-43c5-474d-974f-783af2b749f0,407620,2789,People's Choice Credit Union,Standard Variable Investment Loan (Principal and Interest),True,TRUE
de61b68c-2c8f-4a8a-83cc-328dfefcdacc,407700,2783,People's Choice Credit Union,Package Variable Investment Loan (Principal and Interest) (New Customer),True,TRUE
1759144d-ab58-46ae-bde1-b6e124b8f6d7,350480,1435,People's Choice Credit Union,Package Variable Home Loan (Principal and Interest) (New Customer) (LVR < 80%),True,TRUE
54528d30-f450-4458-b96f-3d34984caea6,23010,877,People's Choice Credit Union,Package Line of Credit ($100k-$500k),False,FALSE
b3fbae05-7783-411d-8bef-f34c52f66f4c,405143,25383,People's Choice Credit Union,Package Fixed Investment Loan (Principal and Interest) 3 Years,False,FALSE
e78e9c85-adbf-4c62-80d1-844fb42d0f3a,405144,25384,People's Choice Credit Union,Package Fixed Investment Loan (Principal and Interest) 4 Years,False,FALSE
a3580480-90f4-4816-bd3e-db428636578a,405155,12505,People's Choice Credit Union,Package Fixed Home Loan (Principal and Interest) 5 Years,False,FALSE
6baa725a-5709-4ec3-aed5-4e7147313f0c,405151,12501,People's Choice Credit Union,Package Fixed Home Loan (Principal and Interest) 1 Year,False,FALSE
39e06708-79bb-44ef-81fc-e6e297c4feca,405153,12503,People's Choice Credit Union,Package Fixed Home Loan (Principal and Interest) 3 Years,False,FALSE
3466e13b-6c89-4fe1-8658-98c0b8c7844b,405123,24893,People's Choice Credit Union,Fixed Rate Investment Loan (Principal and Interest) 3 Years,False,FALSE
8f1eaa57-c710-4aa8-b703-50a5b5f00dd1,405124,24894,People's Choice Credit Union,Fixed Rate Investment Loan (Principal and Interest) 4 Years,False,FALSE
3cb85a0f-106b-4b78-b8d1-9c5673290cc7,405121,24891,People's Choice Credit Union,Fixed Rate Investment Loan (Principal and Interest) 1 Year ,False,FALSE
e84595ff-a3bb-4566-83d0-c225857beec0,19402,8722,People's Choice Credit Union,Fixed Rate Home Loan (Principal and Interest) 2 Years,False,FALSE
cf771773-899e-4e83-b3f6-2990b0c9b34f,19403,8723,People's Choice Credit Union,Fixed Rate Home Loan (Principal and Interest) 3 Years,False,FALSE
079cb49b-3543-4150-ac40-bb2fcb9020a6,407520,2788,People's Choice Credit Union,Basic Variable Investment Loan (Principal and Interest),False,FALSE
ea756a7f-443f-4fb5-8e29-59db69d89364,431755,34455,QBANK,Fixed Rate Investment Loan 5 Years,False,FALSE
115fc082-09e4-4f2a-9a22-dd5749cc292d,431751,34451,QBANK,Fixed Rate Investment Loan 1 Year,False,FALSE
4ce3bc4d-6edf-457a-b2d0-593cf56cbc9e,431752,34452,QBANK,Fixed Rate Investment Loan 2 Years,False,FALSE
d73fb772-34ff-4fa6-9176-4f5a35d5e00a,431720,3443,QBANK,Classic Plus Package Investment Loan (QLD only) ($100k-$250k),True,TRUE
39001593-5fda-4115-8409-e82244e0c484,431710,3442,QBANK,Classic Investment Loan,False,FALSE
f1a0b9cd-8d8e-4a82-b7cd-ac470bd5a78d,312430,791,QBANK,Mortgage Secured Overdraft,False,FALSE
20e309cd-3215-45be-a4c7-157f16888f40,312344,7904,QBANK,Fixed Rate Home Loan 4 Years (QLD only),False,FALSE
93d9a1f2-f832-4322-a9a7-cf713d3f5e91,312343,7903,QBANK,Fixed Rate Home Loan 3 Years (QLD only),False,FALSE
d3e2090b-8cb2-45ac-9df4-70f191534c8d,470030,3992,QBANK,Classic Investment Loan Special Offer (New Customer) (LVR < 80%),False,FALSE
a9020ec9-4079-4035-8ec2-2576be35cd96,312360,1845,QBANK,Classic Home Loan Special Offer (QLD only) (New Customer) (LVR < 80%),False,FALSE
9719f961-e484-42cc-ac61-fd6b8052f58b,433520,792,QBANK,Classic Home Loan (QLD only),False,FALSE
e58163e0-8449-4200-9c95-236e9f4b46a4,430190,3367,RAMS,Full Feature Investment Loan (Principal and Interest),True,TRUE
7c44892e-ee37-429a-b77a-993daefa083b,430505,33655,RAMS,Investment Loan Fixed (Principal and Interest) 5 Years,False,FALSE
e9b7339c-a1b2-4d96-98b2-bb0b6d93ee00,430502,33652,RAMS,Investment Loan Fixed (Principal and Interest) 2 Years,False,FALSE
e1febbd7-a515-4aae-bd3f-9b6ef734d2ca,430501,33651,RAMS,Investment Loan Fixed (Principal and Interest) 1 Year,False,FALSE
bac1f4f5-93b2-4e8b-9e6b-281785fdc1d0,324740,1417,RAMS,"Value Advantage Package Full Feature Loan (Principal and Interest) ($250k-$500k, LVR 80%-95%)",True,TRUE
3d47d1ca-4827-48bd-96d6-289fcaafb84b,74460,986,RAMS,Line of Credit,False,FALSE
3998ea96-7f34-4fbb-8627-5715b01aa000,70694,9854,RAMS,Home Loan Fixed (Principal and Interest) 4 Years,False,FALSE
b7d1dab2-a250-44f8-845d-c35edccd8279,70691,9851,RAMS,Home Loan Fixed (Principal and Interest) 1 Year,False,FALSE
4a1ce717-2d2d-47e3-9a62-dc9305978c83,70695,9855,RAMS,Home Loan Fixed (Principal and Interest) 5 Years,False,FALSE
db772c30-4963-4586-886a-2ac079f2958e,261650,1110,RESI Mortgage Corp,Flexi Options Home Loan (LVR 80%-95%),True,TRUE
6e496d9c-aca2-4ccd-ac6c-3b4927ebd95e,17391,42701,Endeavour Mutual Bank,1 Year Fixed Home Loan,False,TRUE
3bd8fa66-904f-4ada-8cc9-0d1ce0c69938,17392,42702,Endeavour Mutual Bank,2 Year Fixed Home Loan,False,TRUE
5cbe1bc8-fa15-439a-b222-def728167394,73800,579,St.George Bank,Advantage Package Portfolio Loan ($100k-$150k),False,FALSE
8b0fc4da-6bf0-4d37-a396-be41d338a5af,222970,3651,St.George Bank,Basic Home Loan (Principal and Interest),False,FALSE
75ae39ca-4b8c-4620-95a6-2c121e3426df,399930,3652,St.George Bank,Basic Investment Loan (Principal and Interest),False,FALSE
85ccb659-75ec-4130-867e-ae4987d64f3f,289980,226,St.George Bank,Portfolio Loan,False,FALSE
68210b84-18f8-4dbe-a1db-03b06b1b2420,219160,222,St.George Bank,Standard Variable Home Loan (Principal and Interest),True,TRUE
b0e0e464-e2f1-4f52-a2b3-11be8ad26def,512970,4354,State Custodians,Line of Credit Investment Loan (LVR < 80%),False,FALSE
20538822-a153-4d86-81ee-2da6af6ec48f,451510,3696,Suncorp Bank,Personal Purpose Back to Basics Special (Principal and Interest) (LVR < 90%),False,FALSE
3ae360f6-7150-4814-b9ac-4be26fe472dd,21390,206,Suncorp Bank,Personal Purpose Standard Variable (Principal and Interest),True,TRUE
f94bd283-4107-427c-9f47-a0134217e4f6,373070,2461,Suncorp Bank,Investment Purpose Standard Variable (Principal and Interest),True,TRUE
e733296e-523c-4c1b-a62c-11479290aea2,491660,2017,Suncorp Bank,Home Package Plus Personal Variable Special (Principal and Interest) ($150k+),True,TRUE
1dbbcece-d146-4c2f-8eb5-0ac181070bef,350600,1733,Suncorp Bank,"Home Package Plus Personal Variable (Principal and Interest) ($150k+, LVR 90%-95%)",True,TRUE
a131cfdd-c49e-42f1-abc4-8be35c4e6abb,350590,4753,Suncorp Bank,"Home Package Plus Personal Variable (Principal and Interest) ($150k+, LVR 80%-90%)",True,TRUE
d38143e0-1f2d-42be-8120-aa1bde809688,472302,3872,Suncorp Bank,Home Package Plus Personal Fixed (Principal and Interest) 2 Years,False,FALSE
208e8807-a582-4027-8a52-e7d23259433d,404430,2466,Suncorp Bank,"Home Package Plus Investment Variable (Principal and Interest) ($150k+, LVR 80%-90%)",True,TRUE
bd1e0b07-85d9-4837-9eb4-48503444385e,472291,25401,Suncorp Bank,Home Package Plus Investment Fixed (Principal and Interest) 1 Year ,False,FALSE
48edabd2-d18f-48eb-b223-00c7da66bc23,472292,25402,Suncorp Bank,Home Package Plus Investment Fixed (Principal and Interest) 2 Years ,False,FALSE
7892d878-7f8d-4fb9-bdaa-d71edfee2eb3,506880,4764,Suncorp Bank,"Home Package Plus Access Equity Line of Credit Special ($150k+, LVR < 90%)",False,FALSE
f5e6d44f-3aec-48a0-9f18-2d85b6400b0d,472281,24871,Suncorp Bank,Fixed Investment Loan (Principal and Interest) 1 Year,False,FALSE
193cd772-a595-4622-80f2-5c73a8f35c25,472283,24873,Suncorp Bank,Fixed Investment Loan (Principal and Interest) 3 Years,False,FALSE
38ab8d2a-4fe8-421b-b5c3-c407b79e1a3c,54931,16621,Suncorp Bank,Fixed Home Loan (Principal and Interest) 1 Year,False,FALSE
24f6b1da-7961-4b30-ba9f-1a26b47994a2,54933,16623,Suncorp Bank,Fixed Home Loan (Principal and Interest) 3 Years,False,FALSE
a138739f-c823-4d93-b027-2dd76c515f72,19730,205,Suncorp Bank,Access Equity Line of Credit,False,FALSE
34b77ad7-73ad-439e-a7f2-de4162a38741,498280,3718,Teachers Mutual Bank,Interest Only Investment Loan,True,TRUE
e4cd6324-e29d-42da-bf95-3d3a459e3080,492141,28551,Teachers Mutual Bank,Fixed Investment Loan (Principal and Interest) 1 Year,True,TRUE
33540923-f231-4980-8c73-8f5197981950,492143,28553,Teachers Mutual Bank,Fixed Investment Loan (Principal and Interest) 3 Years,True,TRUE
996fcfcb-2b80-450d-968b-5fea194ec61e,24700,609,Teachers Mutual Bank,Interest Only Home Loan,True,TRUE
5f8c80ff-04b8-4546-97c8-ffc0f9f4d53c,22915,6075,Teachers Mutual Bank,Fixed Home Loan (Principal and Interest) 5 Years,True,TRUE
6bae4450-6579-4565-9ade-b352f9779f5d,22911,6071,Teachers Mutual Bank,Fixed Home Loan (Principal and Interest) 1 Year,True,TRUE
517a21aa-0aa8-4a6b-b488-fc681cd4cc99,22912,6072,Teachers Mutual Bank,Fixed Home Loan (Principal and Interest) 2 Years,True,TRUE
842d9918-a5c1-4f98-8287-131e203c2d1e,167510,4089,Teachers Mutual Bank,"Solutions Plus Home Loan (Principal and Interest) ($150k-$250k, LVR < 60%)",True,TRUE
9ed356d2-7666-4298-a190-1749606c7622,476140,4081,Teachers Mutual Bank,"Solutions Plus Home Loan (Principal and Interest) ($150k-$250k, LVR 60%-80%)",True,TRUE
555cc2b5-0f7d-4858-aec1-c5333278b97c,476230,4084,Teachers Mutual Bank,"Solutions Plus Home Loan (Principal and Interest) ($750k+, LVR 60%-80%)",True,TRUE
ed1831b6-9617-431e-bac6-f3bf3af3d523,476210,4075,Teachers Mutual Bank,"Solutions Plus Home Loan (Principal and Interest) ($500k-$750k, LVR 80%-90%)",True,TRUE
0e962ef2-cdd3-4aa3-a2e8-3fe3bed11a3a,476170,4082,Teachers Mutual Bank,"Solutions Plus Home Loan (Principal and Interest) ($250k-$500k, LVR 60%-80%)",True,TRUE
e19a66a0-fce0-44fa-9fff-8d5d9dbae62f,476240,4076,Teachers Mutual Bank,"Solutions Plus Home Loan (Principal and Interest) ($750k+, LVR 80%-90%)",True,TRUE
33194f07-7fee-441e-b4ab-98405dc8af4a,412910,2856,Teachers Mutual Bank,Classic Home Loan,False,FALSE
df2003e8-9898-429f-8cda-18e98ff3570c,445400,4236,The Rock Building Society,Standard Variable Investment Loan (Principal and Interest),True,TRUE
84a1ad22-1826-4226-b59e-8ed326797464,455712,23292,The Rock Building Society,Fixed Rate Investment Loan 2 Years (Principal and Interest) (LVR < 80%),False,FALSE
03767a5d-ad2b-4075-a906-93d9193a65ed,455715,23295,The Rock Building Society,Fixed Rate Investment Loan 5 Years (Principal and Interest) (LVR < 80%),False,FALSE
c40517e7-a426-4b08-b431-130a3bd2ee98,18973,14103,The Rock Building Society,Fixed Rate Home Loan 3 Years (Principal and Interest) (LVR < 90%),False,FALSE
d4af7190-f8aa-4d3c-a251-0a1d94b5caa5,18971,7351,The Rock Building Society,Fixed Rate Home Loan 1 Year (Principal and Interest) (LVR < 80%),False,FALSE
7a0b9c85-6da1-4678-9cb4-f61f1667c43c,18975,7355,The Rock Building Society,Fixed Rate Home Loan 5 Years (Principal and Interest) (LVR < 80%),False,FALSE
c77db0af-45ef-4dbe-a51e-f347bdf5bfad,316043,51653,The Rock Building Society,Fixed Rate Home Loan 3 Years (Principal and Interest) (LVR 90%-95%),False,FALSE
d54aca95-a9d1-4627-ac47-209f6d1ae791,399741,28571,UniBank,Fixed Investment Loan 1 Year,True,TRUE
79cace4e-ae49-4e50-a1f6-6a932d23dff7,399745,28575,UniBank,Fixed Investment Loan 5 Years,True,TRUE
7123c1ee-9b2c-4652-a2e4-89c9817ead04,399743,28573,UniBank,Fixed Investment Loan 3 Years,True,TRUE
d8cb9dd8-1b0f-45db-afcc-7d4adda5fa82,395110,2440,UniBank,Flexi Choice Home Loan,True,TRUE
05182630-f6f7-44ae-9e3d-15f9e349a92a,395102,24422,UniBank,Fixed Home Loan (Principal and Interest) 2 Years,True,TRUE
ebef0181-bdba-4ca0-ac65-21cbda0c125a,395103,24423,UniBank,Fixed Home Loan (Principal and Interest) 3 Years,True,TRUE
5dea4565-0d48-448f-af33-9481772410fe,476480,4093,UniBank,"Solutions Plus Home Loan (Principal and Interest) ($150k-$250k, LVR < 60%)",True,TRUE
cb97d6e7-9a1a-4da4-b2c1-cf957f748232,476660,4096,UniBank,"Solutions Plus Home Loan (Principal and Interest) ($750k+, LVR < 60%)",True,TRUE
a4504672-5008-4388-a4cb-56be7fb7f992,395080,2446,UniBank,"Solutions Plus Home Loan (Principal and Interest) ($500k-$750k, LVR 90%-95%)",True,TRUE
acd53350-ff62-4331-a2b2-e8564c4e06e7,476620,4087,UniBank,"Solutions Plus Home Loan (Principal and Interest) ($500k-$750k, LVR 60%-80%)",True,TRUE
a5999a69-4743-484c-8c09-cdf9637893fb,395060,2445,UniBank,"Solutions Plus Home Loan (Principal and Interest) ($250k-$500k, LVR 90%-95%)",True,TRUE
fe824748-09eb-4408-9163-d1d2a26474df,476580,4078,UniBank,"Solutions Plus Home Loan (Principal and Interest) ($250k-$500k, LVR 80%-90%)",True,TRUE
40f39d31-4e1e-494a-bd92-33c5621cec22,476500,4085,UniBank,"Solutions Plus Home Loan (Principal and Interest) ($150k-$250k, LVR 60%-80%)",True,TRUE
7c4d5fef-cbd8-4053-b214-46ca182e70dd,395070,2444,UniBank,"Solutions Plus Home Loan (Principal and Interest) ($150k-$250k, LVR 90%-95%)",True,TRUE
11202eba-fd64-4826-8031-7133b7c17440,395050,2441,UniBank,My First Home Loan,True,TRUE
85ca99c4-11fd-4510-85f9-45a78e3ec5c1,409580,496,Bank First,Standard Variable Home Loan (LVR < 80%),True,TRUE
85d66ab6-7f50-4733-a2f5-b944ad44accc,24050,499,Bank First,Equity Line of Credit Home Loan,False,FALSE
d2354351-c9d0-4a92-b096-8a60ae6ab99d,411740,1881,Bank First,Premier Package Home Loan (LVR < 80%),True,TRUE
e15b0d4b-c395-40f5-b3d8-55b187a0196b,412160,2728,Bank First,Complete Investment Loan (LVR < 80%),True,TRUE
07f8ff25-d492-4fa8-bce1-0645f15035b6,412140,495,Bank First,Complete Home Loan (LVR < 80%),True,TRUE
d63b6ea1-e225-4875-9e54-908c0bdd5b6b,458450,3759,Westpac,Flexi First Option Home Loan (Interest Only),False,FALSE
8c82c2da-85dc-410e-8adc-df8342e5b24c,25150,3744,Westpac,Rocket Investment Loan (Interest Only),True,TRUE
69d5ed08-e483-4de9-834b-095fd2edbdfa,221050,88,Westpac,Rocket Investment Loan (Principal and Interest),True,TRUE
9a5ec871-2ca2-4e5f-9f44-dcc5c085166a,4662310,215510,Westpac,Premier Package Fixed Rate Investment Loan (Principal and Interest) 10 Years,False,FALSE
f12fadf6-8936-4fe4-8854-527e0e7568bb,466234,21554,Westpac,Premier Package Fixed Rate Investment Loan (Principal and Interest) 4 Years,False,FALSE
e979129e-0b4a-4f8c-93d1-19d877c3c26e,466233,21553,Westpac,Premier Package Fixed Rate Investment Loan (Principal and Interest) 3 Years,False,FALSE
fc6921ce-3d78-4ce8-b2ce-2516829c318c,220851,12911,Westpac,Premier Package Fixed Options Home Loan (Principal and Interest) 1 Year,False,FALSE
1eb485f5-f5a4-435c-a726-b47dc796c66d,220852,12912,Westpac,Premier Package Fixed Options Home Loan (Principal and Interest) 2 Years,False,FALSE
25a213f5-a176-4771-b46d-773650ee1198,220855,12915,Westpac,Premier Package Fixed Options Home Loan (Principal and Interest) 5 Years,False,FALSE
be77675c-4438-487f-a664-6e0618d4db42,130940,2112,Westpac,Flexi First Option Investment Loan (Principal and Interest),False,FALSE
f7028e7b-fb32-41ce-ac36-5b8801c68993,458470,3768,Westpac,Flexi First Option Home Loan (Principal and Interest),False,FALSE
74707ba8-3634-4ab1-a809-5d35a8b31d6b,19793,873,Westpac,Fixed Rate Investment Loan (Principal and Interest) 3 Years,False,FALSE
2598e125-30e8-481b-817b-48ba8dfc47d2,197910,8710,Westpac,Fixed Rate Investment Loan (Principal and Interest) 10 Years,False,FALSE
ff78c84e-7842-49f6-96f9-64e620ca1317,19791,871,Westpac,Fixed Rate Investment Loan (Principal and Interest) 1 Year,False,FALSE
c796dd01-db06-4ad1-a85c-7ffae2654d25,19795,875,Westpac,Fixed Rate Investment Loan (Principal and Interest) 5 Years,False,FALSE
a0385388-272d-4b69-85d5-b2f1f1028a44,19374,844,Westpac,Fixed Options Home Loan (Principal and Interest) 4 Years,False,FALSE
19ffbda6-48be-4b43-b96e-5a93e0d2bba1,19372,842,Westpac,Fixed Options Home Loan (Principal and Interest) 2 Years,False,FALSE
a9f1ad43-37e8-4649-8810-bb7d994f42cd,19373,843,Westpac,Fixed Options Home Loan (Principal and Interest) 3 Years,False,FALSE
8f70ae99-e8a6-4235-823a-7ecfa4aec4c7,487672,40092,Bank of us,FlexiDiscount Home Loan Fixed 2 Years (LVR 90%-95%),True,FALSE
d3976e64-e153-41ba-9b7d-888428f4528d,487673,40093,Bank of us,FlexiDiscount Home Loan Fixed 3 Years (LVR 90%-95%),True,FALSE
853af021-9508-4794-80c9-78109239f562,55042,42562,Bank of us,FlexiDiscount Home Loan Fixed 2 Years (LVR 80%-90%),True,FALSE
e81f7683-c4ed-48ae-ac1c-98c0ffccd4b3,512170,4255,Bank of us,FlexiDiscount Home Loan (LVR 90%-95%),True,FALSE
4558b943-92de-4e46-a0af-5b209aa37938,227070,1827,Bank of us,FlexiDiscount Home Loan (LVR < 80%),True,FALSE
d7938211-ca60-412b-aefe-581f6643d0b8,512130,3036,Bank of us,Topline Investment Loan (LVR 80%-90%),True,TRUE
e787e1a0-ce7a-4051-a9cd-b1e1a41f382e,512120,806,Bank of us,Topline Home Loan (LVR 80%-90%),True,TRUE
f58ab863-2416-4f9e-8845-a051f10aac5a,18670,4878,Bank of us,Topline Home Loan (LVR < 80%),True,TRUE
7e04224b-360e-4147-8064-f7b404b4a64f,424611,35481,Virgin Money,Reward Me Home Loan Fixed (Principal and Interest) 1 Year (LVR 90%-95%),True,TRUE
2582321d-e955-428e-bedf-c01c74c8d6be,424614,35484,Virgin Money,Reward Me Home Loan Fixed (Principal and Interest) 4 Years (LVR 90%-95%),False,TRUE
5540df9b-8ecd-455d-9611-6287b1f56295,424612,35482,Virgin Money,Reward Me Home Loan Fixed (Principal and Interest) 2 Years (LVR 90%-95%),False,TRUE
6d680d13-6897-4984-99db-3085ab27887e,424613,35483,Virgin Money,Reward Me Home Loan Fixed (Principal and Interest) 3 Years (LVR 90%-95%),False,TRUE
7385c512-c835-446f-81d1-5e224bd78241,424422,35402,Virgin Money,Reward Me Home Loan Fixed (Principal and Interest) 2 Years (LVR < 90%),False,TRUE
b0f5276b-d700-4bab-b319-595cc6bf50b9,424050,3519,Virgin Money,"Reward Me Home Loan (Principal and Interest) ($75k-$500k, LVR 80%-90%)",True,TRUE
0731c51c-2af8-4eff-8425-6cda63c96cff,424060,3520,Virgin Money,"Reward Me Home Loan (Principal and Interest) ($500k-$750k, LVR 80%-90%)",True,TRUE
e7594754-c037-4ed1-998d-1dab8bb2964e,424090,3523,Virgin Money,"Reward Me Home Loan (Principal and Interest) ($500k-$750k, LVR 90%-95%)",True,TRUE
77238f1b-4307-4a26-920c-e77389d49fd7,424020,3463,Virgin Money,"Reward Me Home Loan (Principal and Interest) ($75k-$500k, LVR < 80%)",True,TRUE
454aa947-c0a9-4877-93b4-a51cd632c9f9,424160,3530,Virgin Money,"Reward Me Investment Loan (Principal and Interest) ($750k+, LVR 80%-90%)",True,TRUE
53422cbc-336f-4cd3-91c7-4589e76fcacd,424140,3528,Virgin Money,"Reward Me Investment Loan (Principal and Interest) ($75k-$500k, LVR 80%-90%)",True,TRUE
a428c1ce-6d23-4488-9384-ade561d3fd41,424150,3529,Virgin Money,"Reward Me Investment Loan (Principal and Interest) ($500k-$750k, LVR 80%-90%)",True,TRUE
7a7a9b45-5335-4a1f-a833-39ed3c92ff53,424754,35414,Virgin Money,Reward Me Investment Loan Fixed (Principal and Interest) 4 Years ,True,TRUE
5b40b0d4-34e3-4acb-be51-723e9d798bdc,424755,35415,Virgin Money,Reward Me Investment Loan Fixed (Principal and Interest) 5 Years,True,TRUE
a0b4e6b0-eace-4120-b09e-ea1f4a6a0b04,424751,35471,Virgin Money,Reward Me Investment Loan Fixed (Principal and Interest) 1 Year,True,TRUE
19acb80f-805d-4795-bb0c-974ae1697319,419465,28665,Bank Australia,Premium Investment Loan Fixed 5 Years (Principal and Interest),True,TRUE
d11d43d4-792a-444d-8869-7c173acb6a03,419462,28662,Bank Australia,Premium Investment Loan Fixed 2 Years (Principal and Interest),True,TRUE
90ce476f-c61c-4e4a-9f49-7c28b3e3c8b0,22772,2582,Bank Australia,Premium Home Loan Fixed 2 Years (LVR < 80%),True,TRUE
60eebe83-3b8c-4c85-8828-ae47f7d4a7da,22773,2583,Bank Australia,Premium Home Loan Fixed 3 Years (LVR < 80%),True,TRUE
e3aa149b-d08c-4511-9eae-550b6d1cd9f4,20220,255,Bank Australia,Premium Home Loan,True,TRUE
93983754-6dd0-4c0c-af06-c9263cb9ee4c,511351,28711,Bank Australia,Package Premium Investment Loan Fixed 1 Year (Principal and Interest),True,TRUE
58212d43-29b5-4247-a8b2-488d648706c7,511352,28712,Bank Australia,Package Premium Investment Loan Fixed 2 Years (Principal and Interest),True,TRUE
510b26d5-386c-42ca-9d71-9b15d474f7fa,419530,2865,Bank Australia,Package Premium Investment Loan (Principal and Interest) ($700k+),True,TRUE
c8ae2303-bc09-4c9d-b39c-2466cd68506f,479363,23463,Bank Australia,Package Premium Home Loan Fixed 3 Years (LVR < 80%),True,TRUE
20ecc12e-9038-4bb3-b0fe-218f0b9749e6,479365,23465,Bank Australia,Package Premium Home Loan Fixed 5 Years (LVR < 80%),True,TRUE
ba125005-a7dd-4ec5-951e-0a94d52b689f,479411,37321,Bank Australia,Package Premium Home Loan Fixed 1 Year (LVR 80%-95%),True,TRUE
73d1ea3e-5e25-423e-9656-cb990c36f0ed,479413,37323,Bank Australia,Package Premium Home Loan Fixed 3 Years (LVR 80%-95%),True,TRUE
5450e1ed-ca07-41e5-81b6-7b04c5aeda4d,479350,1373,Bank Australia,"Package Premium Home Loan ($400k-$700k, LVR < 80%)",True,TRUE
8d24e9a3-1f8d-48ea-a46d-e80fc858862f,479370,1375,Bank Australia,"Package Premium Home Loan ($700k+, LVR < 80%)",True,TRUE
daafa611-a1ef-44db-9059-60e1975ca429,21960,3727,Bank Australia,"Package Premium Home Loan ($100k-$400k, LVR 80%-95%)",True,TRUE
d5cb59bc-85e8-44ed-9a7a-efbc54e934ec,398600,1514,Bank Australia,Basic Home Loan (LVR < 80%),False,FALSE
c7bdfcd9-e6c8-42aa-ad1a-887251124829,489850,4273,Commonwealth Bank of Australia,Introductory 12 Month Discounted Variable Investment Loan (Interest Only),True,TRUE
