Company,Product,url,Home Loan Type,Rate,CodeID,Comparison Rate,Fixed Months,Revert Rate,Introductory Rate,Loan Type,Security Type,Availability,Repayment Options,Repayment Frequency,Interest Rate Notes,Min Loan Term,Max Loan Term,Min Loan Amount,Max Loan Amount,Extra Repayments,Loan is Transferable (Portable),Transfer Fee,Mortgage Offset Available,Mortgage Offset 100%,Mortgage Offset Rate,Redraw Available,Min Redraw Amount,Max Redraw Amount,Redraw Fee,Redraw Notice Period,Redraw Method,Redraw Notes & Comments,Application Fee,Legal Fee,Valuation Fee,Settlement Fee,Service Fee,Exit Fee,Early Termination Fee
AIMS Home Loans,Aims First Option Variable Home Loan,https://www.infochoice.com.au/home-loans/aims-home-loans/aims-first-option-variable-home-loan-13505,VARIABLE,6.37,13505,6.525,0,0,0,Basic,ResidentialProperty,Owner Occupiers Investors,Principal & Interest  Interest Only,Fortnightly Monthly,,15,30,"$200,000.00","$750,000.00",TRUE,TRUE,$990.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,24 Hours,,,$660.00,$0,$0,$0,$10.00,$330.00,Not applicable from 1 July 2011
AIMS Home Loans,Super Saver Discount Variable Home Loan,https://www.infochoice.com.au/home-loans/aims-home-loans/super-saver-discount-variable-home-loan-2331,VARIABLE,6.01,2331,6.55,0,0,6.598,Intro,ResidentialProperty,Owner Occupiers Investors,Principal & Interest  Interest Only,Fortnightly Monthly,,15,30,"$150,000.00","$1,000,000.00",TRUE,TRUE,$990.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,24 Hours,,,$660.00,$0,$0,$0,$0,$330.00,Not applicable from 1 July 2011
AIMS Home Loans,Gold Standard Variable Home Loan,https://www.infochoice.com.au/home-loans/aims-home-loans/gold-standard-variable-home-loan-1823,VARIABLE,6.55,1823,6.598,0,0,0,Variable,ResidentialProperty,Owner Occupiers Investors,Principal & Interest  Interest Only,Fortnightly Monthly,,15,30,"$50,000.00","$1,000,000.00",TRUE,TRUE,$990.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,24 Hours,,,$660.00,$0,$0,$0,$0,$330.00,Not applicable from 1 July 2011
AMO,AMO Standard Variable Home Loan,https://www.infochoice.com.au/home-loans/amo/amo-standard-variable-home-loan-1759,VARIABLE,5.35,1759,5.6,0,0,5.41,Variable,ResidentialProperty,Owner Occupiers Investors,Principal & Interest  Interest Only,Weekly Fortnightly Monthly,,1,30,"$10,000.00","$2,000,000.00",TRUE,TRUE,$150.00,TRUE,TRUE,0%,TRUE,$0,"$100,000.00",$0,,Internet Phone,,$350.00,$280.00,$300.00,$150.00,$0,$600.00,
AMO,AMO Line of Credit,https://www.infochoice.com.au/home-loans/amo/amo-line-of-credit-2487,VARIABLE,5.16,2487,,0,0,0,HomeEquity,ResidentialProperty,Owner Occupiers Investors,Principal & Interest  Interest Only,Weekly Fortnightly Monthly,,10,25,"$200,000.00","$2,000,000.00",TRUE,TRUE,$250.00,FALSE,FALSE,0%,TRUE,$0,"$100,000.00",$0,,,,$350.00,$280.00,$300.00,$200.00,$150.00,$600.00,
AMP,AMP Essential Home Loan (Investment),https://www.infochoice.com.au/home-loans/amp/amp-essential-home-loan-41442,VARIABLE,5.12,41442,5.14,0,0,0,Basic,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$40,000.00","$2,000,000.00",TRUE,TRUE,$375.00,TRUE,TRUE,0%,TRUE,$0,$0,$0,Same business day,Internet Phone,,$0,$295.00,$0,$0,$0,$100.00,
AMP,Professional Package Variable Rate Loan ($750000+ Owner Occupied Loans only) P&I,https://www.infochoice.com.au/home-loans/amp/professional-package-variable-rate-loan-pi-48454,VARIABLE,3.69,48454,4.06,0,0,0,Variable,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$750,000.00","$2,000,000.00",TRUE,TRUE,$375.00,TRUE,TRUE,0%,TRUE,$0,$0,$0,,,,$0,$295.00,$0,$0,$349.00,$100.00,
AMP,Professional Package Variable Rate Loan ($750000+ Owner Occupied Loans only) IO,https://www.infochoice.com.au/home-loans/amp/professional-package-variable-rate-loan-io-39460,VARIABLE,4.34,39460,4.28,0,0,0,Variable,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,10,30,"$750,000.00","$2,000,000.00",TRUE,TRUE,$375.00,TRUE,TRUE,0%,TRUE,$0,$0,$0,,,,$0,$295.00,$0,$0,$349.00,$100.00,
AMP,Professional Package Variable Rate Loan ($750000+ Investment) P&I,https://www.infochoice.com.au/home-loans/amp/professional-package-variable-rate-loan-pi-48451,VARIABLE,4.19,48451,4.55,0,0,0,Variable,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$750,000.00","$2,000,000.00",TRUE,TRUE,$375.00,TRUE,TRUE,0%,TRUE,$0,$0,$0,,,,$0,$295.00,$0,$0,$349.00,$100.00,
AMP,Professional Package Variable Rate Loan ($750000+ Investment) IO,https://www.infochoice.com.au/home-loans/amp/professional-package-variable-rate-loan-io-34348,VARIABLE,4.34,34348,4.57,0,0,0,Variable,ResidentialProperty,Investors,Interest Only,Weekly Fortnightly Monthly,,10,30,"$750,000.00","$2,000,000.00",TRUE,TRUE,$375.00,TRUE,TRUE,0%,TRUE,$0,$0,$0,,,,$0,$295.00,$0,$0,$349.00,$100.00,
AMP,Professional Package Line of Credit ($750000+ Owner Occupied Loans only) ,https://www.infochoice.com.au/home-loans/amp/professional-package-line-of-credit-39462,VARIABLE,4.54,39462,,0,0,0,HomeEquity,ResidentialProperty,Owner Occupiers,Interest Only,Monthly,,20,30,"$750,000.00","$2,000,000.00",FALSE,TRUE,$375.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,,,,$0,$295.00,$0,$0,$349.00,$100.00,
AMP,Professional Package Line of Credit ($750000+ Investment),https://www.infochoice.com.au/home-loans/amp/professional-package-line-of-credit-39463,VARIABLE,4.54,39463,,0,0,0,HomeEquity,ResidentialProperty,Investors,Interest Only,Monthly,,20,30,"$750,000.00","$2,000,000.00",TRUE,TRUE,$375.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,,,,$0,$295.00,$0,$0,$349.00,$100.00,
AMP,Professional Package Fixed Rate Loans (Owner Occupied Loans only) P&I,https://www.infochoice.com.au/home-loans/amp/professional-package-fixed-rate-loans-pi-48448,FIXED,4.25%,48448,4.82%,1 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$100,000.00","$2,000,000.00",TRUE,TRUE,$375.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$0,$295.00,$0,$0,$0,$100.00,
AMP,Professional Package Fixed Rate Loans (Owner Occupied Loans only) P&I,https://www.infochoice.com.au/home-loans/amp/professional-package-fixed-rate-loans-pi-48448,FIXED,4.33%,48448,4.81%,2 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$100,000.00","$2,000,000.00",TRUE,TRUE,$375.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$0,$295.00,$0,$0,$0,$100.00,
AMP,Professional Package Fixed Rate Loans (Owner Occupied Loans only) P&I,https://www.infochoice.com.au/home-loans/amp/professional-package-fixed-rate-loans-pi-48448,FIXED,4.29%,48448,4.79%,3 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$100,000.00","$2,000,000.00",TRUE,TRUE,$375.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$0,$295.00,$0,$0,$0,$100.00,
AMP,Professional Package Fixed Rate Loans (Owner Occupied Loans only) P&I,https://www.infochoice.com.au/home-loans/amp/professional-package-fixed-rate-loans-pi-48448,FIXED,4.93%,48448,5.03%,5 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$100,000.00","$2,000,000.00",TRUE,TRUE,$375.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$0,$295.00,$0,$0,$0,$100.00,
AMP,Classic Variable Rate Loan (Owner Occupied Loans only) P&I,https://www.infochoice.com.au/home-loans/amp/classic-variable-rate-loan-pi-12662,VARIABLE,5.5,12662,5.67,0,0,0,Variable,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$40,000.00","$2,000,000.00",TRUE,TRUE,$375.00,TRUE,TRUE,0%,TRUE,$0,$0,$0,,,,$350.00,$295.00,$0,$250.00,$10.00,$100.00,
AMP,Classic Variable Rate Loan (Owner Occupied Loans only) IO,https://www.infochoice.com.au/home-loans/amp/classic-variable-rate-loan-io-48458,VARIABLE,6.01,48458,6.01,0,0,0,Variable,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,10,30,"$40,000.00","$2,000,000.00",TRUE,TRUE,$375.00,TRUE,FALSE,0%,TRUE,$0,$0,$0,,,,$350.00,$295.00,$0,$250.00,$10.00,$100.00,
AMP,Classic Variable Rate Loan (Investment) P&I,https://www.infochoice.com.au/home-loans/amp/classic-variable-rate-loan-pi-48457,VARIABLE,6.47,48457,6.64,0,0,0,Variable,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$40,000.00","$2,000,000.00",TRUE,TRUE,$375.00,TRUE,TRUE,0%,TRUE,$0,$0,$0,,,,$350.00,$295.00,$0,$250.00,$10.00,$100.00,
AMP,Classic Variable Rate Loan (Investment) IO,https://www.infochoice.com.au/home-loans/amp/classic-variable-rate-loan-io-41448,VARIABLE,6.52,41448,6.65,0,0,0,Variable,ResidentialProperty,Investors,Interest Only,Weekly Fortnightly Monthly,,10,30,"$40,000.00","$2,000,000.00",TRUE,TRUE,$375.00,TRUE,TRUE,0%,TRUE,$0,$0,$0,,,,$350.00,$295.00,$0,$250.00,$10.00,$100.00,
AMP,Classic Line of Credit (Owner Occupied Loans only),https://www.infochoice.com.au/home-loans/amp/classic-line-of-credit-18832,VARIABLE,6.21,18832,,0,0,0,HomeEquity,ResidentialProperty,Owner Occupiers,Interest Only,Monthly,,20,30,"$40,000.00","$2,000,000.00",TRUE,TRUE,$375.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,Same business day,ATM EFTPOS Internet Phone BPay,,$350.00,$295.00,$0,$250.00,$10.00,$100.00,
AMP,Classic Line of Credit (Investment),https://www.infochoice.com.au/home-loans/amp/classic-line-of-credit-41449,VARIABLE,6.72,41449,,0,0,0,HomeEquity,ResidentialProperty,Investors,Interest Only,Monthly,,20,30,"$40,000.00","$2,000,000.00",TRUE,TRUE,$375.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,Same business day,EFTPOS Internet Phone BPay,,$350.00,$295.00,$0,$250.00,$10.00,$100.00,
AMP,Classic Introductory Variable Rate Loan (Owner Occupied Loans only) P&I,https://www.infochoice.com.au/home-loans/amp/classic-introductory-variable-rate-loan-pi-48456,VARIABLE,4.5,48456,5.5,0,0,5.58,Variable,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$40,000.00","$2,000,000.00",TRUE,TRUE,$375.00,TRUE,TRUE,0%,TRUE,$0,$0,$0,,,,$350.00,$295.00,$0,$250.00,$10.00,$100.00,
AMP,Classic Introductory Variable Rate Loan (Owner Occupied Loans only) IO,https://www.infochoice.com.au/home-loans/amp/classic-introductory-variable-rate-loan-io-26524,VARIABLE,5.01,26524,6.01,0,0,5.62,Variable,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,10,30,"$40,000.00","$2,000,000.00",TRUE,TRUE,$375.00,TRUE,TRUE,0%,TRUE,$0,$0,$0,,,,$350.00,$295.00,$0,$250.00,$10.00,$100.00,
AMP,Classic Introductory Variable Rate Loan (Investment) P&I,https://www.infochoice.com.au/home-loans/amp/classic-introductory-variable-rate-loan-pi-48455,VARIABLE,5.47,48455,6.47,0,0,6.54,Variable,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$40,000.00","$2,000,000.00",TRUE,TRUE,$375.00,TRUE,TRUE,0%,TRUE,$0,$0,$0,,,,$350.00,$295.00,$0,$250.00,$10.00,$100.00,
AMP,Classic Introductory Variable Rate Loan (Investment) IO,https://www.infochoice.com.au/home-loans/amp/classic-introductory-variable-rate-loan-io-41446,VARIABLE,5.52,41446,6.52,0,0,6.54,Variable,ResidentialProperty,Investors,Interest Only,Weekly Fortnightly Monthly,,10,30,"$40,000.00","$2,000,000.00",TRUE,TRUE,$375.00,TRUE,TRUE,0%,TRUE,$0,$0,$0,,,,$350.00,$295.00,$0,$250.00,$10.00,$100.00,
AMP,Classic Fixed Rate Loan (Owner Occupied Loans only) P&I,https://www.infochoice.com.au/home-loans/amp/classic-fixed-rate-loan-pi-22497,FIXED,4.60%,22497,4.59%,1 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$40,000.00","$2,000,000.00",TRUE,TRUE,$375.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$350.00,$295.00,$0,$250.00,$10.00,$100.00,
AMP,Classic Fixed Rate Loan (Owner Occupied Loans only) P&I,https://www.infochoice.com.au/home-loans/amp/classic-fixed-rate-loan-pi-22497,FIXED,4.60%,22497,5.50%,2 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$40,000.00","$2,000,000.00",TRUE,TRUE,$375.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$350.00,$295.00,$0,$250.00,$10.00,$100.00,
AMP,Classic Fixed Rate Loan (Owner Occupied Loans only) P&I,https://www.infochoice.com.au/home-loans/amp/classic-fixed-rate-loan-pi-22497,FIXED,4.60%,22497,5.43%,3 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$40,000.00","$2,000,000.00",TRUE,TRUE,$375.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$350.00,$295.00,$0,$250.00,$10.00,$100.00,
AMP,Classic Fixed Rate Loan (Owner Occupied Loans only) P&I,https://www.infochoice.com.au/home-loans/amp/classic-fixed-rate-loan-pi-22497,FIXED,5.04%,22497,5.48%,5 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$40,000.00","$2,000,000.00",TRUE,TRUE,$375.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$350.00,$295.00,$0,$250.00,$10.00,$100.00,
AMP,Classic Fixed Rate Loan (Owner Occupied Loans only) IO,https://www.infochoice.com.au/home-loans/amp/classic-fixed-rate-loan-io-48460,FIXED,4.90%,48460,5.61%,1 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,10,30,"$40,000.00","$2,000,000.00",TRUE,TRUE,$375.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$350.00,$295.00,$0,$250.00,$10.00,$100.00,
AMP,Classic Fixed Rate Loan (Owner Occupied Loans only) IO,https://www.infochoice.com.au/home-loans/amp/classic-fixed-rate-loan-io-48460,FIXED,4.90%,48460,5.56%,2 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,10,30,"$40,000.00","$2,000,000.00",TRUE,TRUE,$375.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$350.00,$295.00,$0,$250.00,$10.00,$100.00,
AMP,Classic Fixed Rate Loan (Owner Occupied Loans only) IO,https://www.infochoice.com.au/home-loans/amp/classic-fixed-rate-loan-io-48460,FIXED,4.90%,48460,5.50%,3 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,10,30,"$40,000.00","$2,000,000.00",TRUE,TRUE,$375.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$350.00,$295.00,$0,$250.00,$10.00,$100.00,
AMP,Classic Fixed Rate Loan (Owner Occupied Loans only) IO,https://www.infochoice.com.au/home-loans/amp/classic-fixed-rate-loan-io-48460,FIXED,5.34%,48460,5.59%,5 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,10,30,"$40,000.00","$2,000,000.00",TRUE,TRUE,$375.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$350.00,$295.00,$0,$250.00,$10.00,$100.00,
AMP,Classic Fixed Rate Loan (Investment) P&I,https://www.infochoice.com.au/home-loans/amp/classic-fixed-rate-loan-pi-48459,FIXED,5.17%,48459,6.51%,1 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$40,000.00","$2,000,000.00",TRUE,TRUE,$375.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$350.00,$295.00,$0,$250.00,$10.00,$100.00,
AMP,Classic Fixed Rate Loan (Investment) P&I,https://www.infochoice.com.au/home-loans/amp/classic-fixed-rate-loan-pi-48459,FIXED,5.17%,48459,6.39%,2 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$40,000.00","$2,000,000.00",TRUE,TRUE,$375.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$350.00,$295.00,$0,$250.00,$10.00,$100.00,
AMP,Classic Fixed Rate Loan (Investment) P&I,https://www.infochoice.com.au/home-loans/amp/classic-fixed-rate-loan-pi-48459,FIXED,5.17%,48459,6.27%,3 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$40,000.00","$2,000,000.00",TRUE,TRUE,$375.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$350.00,$295.00,$0,$250.00,$10.00,$100.00,
AMP,Classic Fixed Rate Loan (Investment) P&I,https://www.infochoice.com.au/home-loans/amp/classic-fixed-rate-loan-pi-48459,FIXED,5.61%,48459,6.27%,5 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$40,000.00","$2,000,000.00",TRUE,TRUE,$375.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$350.00,$295.00,$0,$250.00,$10.00,$100.00,
AMP,Classic Fixed Rate Loan (Investment) IO,https://www.infochoice.com.au/home-loans/amp/classic-fixed-rate-loan-io-41450,FIXED,5.37%,41450,6.53%,1 Year,0,0,Fixed,ResidentialProperty,Investors,Interest Only,Weekly Fortnightly Monthly,,10,30,"$40,000.00","$2,000,000.00",TRUE,TRUE,$375.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$350.00,$295.00,$0,$250.00,$10.00,$100.00,
AMP,Classic Fixed Rate Loan (Investment) IO,https://www.infochoice.com.au/home-loans/amp/classic-fixed-rate-loan-io-41450,FIXED,5.37%,41450,6.42%,2 Year,0,0,Fixed,ResidentialProperty,Investors,Interest Only,Weekly Fortnightly Monthly,,10,30,"$40,000.00","$2,000,000.00",TRUE,TRUE,$375.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$350.00,$295.00,$0,$250.00,$10.00,$100.00,
AMP,Classic Fixed Rate Loan (Investment) IO,https://www.infochoice.com.au/home-loans/amp/classic-fixed-rate-loan-io-41450,FIXED,5.37%,41450,6.33%,3 Year,0,0,Fixed,ResidentialProperty,Investors,Interest Only,Weekly Fortnightly Monthly,,10,30,"$40,000.00","$2,000,000.00",TRUE,TRUE,$375.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$350.00,$295.00,$0,$250.00,$10.00,$100.00,
AMP,Classic Fixed Rate Loan (Investment) IO,https://www.infochoice.com.au/home-loans/amp/classic-fixed-rate-loan-io-41450,FIXED,5.81%,41450,6.35%,5 Year,0,0,Fixed,ResidentialProperty,Investors,Interest Only,Weekly Fortnightly Monthly,,10,30,"$40,000.00","$2,000,000.00",TRUE,TRUE,$375.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$350.00,$295.00,$0,$250.00,$10.00,$100.00,
AMP,Basic Variable Rate Loan (Owner Occupied Loans only) P&I,https://www.infochoice.com.au/home-loans/amp/basic-variable-rate-loan-pi-1808,VARIABLE,4.05,1808,4.09,0,0,0,Basic,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$40,000.00","$2,000,000.00",TRUE,TRUE,$375.00,TRUE,TRUE,0%,TRUE,$0,$0,$0,,,,$0,$295.00,$0,$250.00,$0,$100.00,
AMP,Basic Variable Rate Loan (Owner Occupied Loans only) IO,https://www.infochoice.com.au/home-loans/amp/basic-variable-rate-loan-io-48443,VARIABLE,4.56,48443,4.28,0,0,0,Basic,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,10,30,"$40,000.00","$2,000,000.00",TRUE,TRUE,$375.00,TRUE,FALSE,0%,TRUE,$0,$0,$0,,,,$0,$295.00,$0,$250.00,$0,$100.00,
AMP,Basic Variable Rate Loan (Investment) P&I,https://www.infochoice.com.au/home-loans/amp/basic-variable-rate-loan-pi-41443,VARIABLE,4.91,41443,4.95,0,0,0,Basic,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$40,000.00","$2,000,000.00",TRUE,TRUE,$375.00,TRUE,TRUE,0%,TRUE,$0,$0,$0,,,,$0,$295.00,$0,$250.00,$0,$100.00,
AMP,Basic Variable Rate Loan (Investment) IO,https://www.infochoice.com.au/home-loans/amp/basic-variable-rate-loan-io-48442,VARIABLE,4.96,48442,4.97,0,0,0,Basic,ResidentialProperty,Investors,Interest Only,Weekly Fortnightly Monthly,,10,30,"$40,000.00","$2,000,000.00",TRUE,TRUE,$375.00,TRUE,TRUE,0%,TRUE,$0,$0,$0,,,,$0,$295.00,$0,$250.00,$0,$100.00,
AMP,Basic Fixed Rate Loan (Owner Occupied Loans only) P&I,https://www.infochoice.com.au/home-loans/amp/basic-fixed-rate-loan-pi-18779,FIXED,4.25%,18779,4.11%,1 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$40,000.00","$2,000,000.00",TRUE,TRUE,$375.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$0,$295.00,$0,$250.00,$0,$100.00,
AMP,Basic Fixed Rate Loan (Owner Occupied Loans only) P&I,https://www.infochoice.com.au/home-loans/amp/basic-fixed-rate-loan-pi-18779,FIXED,4.33%,18779,4.14%,2 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$40,000.00","$2,000,000.00",TRUE,TRUE,$375.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$0,$295.00,$0,$250.00,$0,$100.00,
AMP,Basic Fixed Rate Loan (Owner Occupied Loans only) P&I,https://www.infochoice.com.au/home-loans/amp/basic-fixed-rate-loan-pi-18779,FIXED,4.49%,18779,4.20%,3 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$40,000.00","$2,000,000.00",TRUE,TRUE,$375.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$0,$295.00,$0,$250.00,$0,$100.00,
AMP,Basic Fixed Rate Loan (Owner Occupied Loans only) P&I,https://www.infochoice.com.au/home-loans/amp/basic-fixed-rate-loan-pi-18779,FIXED,4.93%,18779,4.45%,5 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$40,000.00","$2,000,000.00",TRUE,TRUE,$375.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$0,$295.00,$0,$250.00,$0,$100.00,
AMP,Basic Fixed Rate Loan (Owner Occupied Loans only) IO,https://www.infochoice.com.au/home-loans/amp/basic-fixed-rate-loan-io-48446,FIXED,4.55%,48446,4.13%,1 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,10,30,"$40,000.00","$2,000,000.00",TRUE,TRUE,$375.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$0,$295.00,$0,$250.00,$0,$100.00,
AMP,Basic Fixed Rate Loan (Owner Occupied Loans only) IO,https://www.infochoice.com.au/home-loans/amp/basic-fixed-rate-loan-io-48446,FIXED,4.63%,48446,4.19%,2 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,10,30,"$40,000.00","$2,000,000.00",TRUE,TRUE,$375.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$0,$295.00,$0,$250.00,$0,$100.00,
AMP,Basic Fixed Rate Loan (Owner Occupied Loans only) IO,https://www.infochoice.com.au/home-loans/amp/basic-fixed-rate-loan-io-48446,FIXED,4.79%,48446,4.28%,3 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,10,30,"$40,000.00","$2,000,000.00",TRUE,TRUE,$375.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$0,$295.00,$0,$250.00,$0,$100.00,
AMP,Basic Fixed Rate Loan (Owner Occupied Loans only) IO,https://www.infochoice.com.au/home-loans/amp/basic-fixed-rate-loan-io-48446,FIXED,5.23%,48446,4.56%,5 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,10,30,"$40,000.00","$2,000,000.00",TRUE,TRUE,$375.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$0,$295.00,$0,$250.00,$0,$100.00,
AMP,Basic Fixed Rate Loan (Investment) P&I,https://www.infochoice.com.au/home-loans/amp/basic-fixed-rate-loan-pi-41445,FIXED,4.64%,41445,4.92%,1 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$40,000.00","$2,000,000.00",TRUE,TRUE,$375.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$0,$295.00,$0,$250.00,$0,$100.00,
AMP,Basic Fixed Rate Loan (Investment) P&I,https://www.infochoice.com.au/home-loans/amp/basic-fixed-rate-loan-pi-41445,FIXED,4.57%,41445,4.89%,2 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$40,000.00","$2,000,000.00",TRUE,TRUE,$375.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$0,$295.00,$0,$250.00,$0,$100.00,
AMP,Basic Fixed Rate Loan (Investment) P&I,https://www.infochoice.com.au/home-loans/amp/basic-fixed-rate-loan-pi-41445,FIXED,4.87%,41445,4.94%,3 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$40,000.00","$2,000,000.00",TRUE,TRUE,$375.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$0,$295.00,$0,$250.00,$0,$100.00,
AMP,Basic Fixed Rate Loan (Investment) P&I,https://www.infochoice.com.au/home-loans/amp/basic-fixed-rate-loan-pi-41445,FIXED,5.18%,41445,5.06%,5 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$40,000.00","$2,000,000.00",TRUE,TRUE,$375.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$0,$295.00,$0,$250.00,$0,$100.00,
